source,target,Var1,Var2,r,p,edge,disease,edgeType,abs.r
Bjerkandera,Junghuhnia,fungi_768,fungi_803,0.441100435222161,0.000296354712949309,fungi_768|fungi_803,COPD,ff,0.441100435222161
Auriporia,Knufia,fungi_727,fungi_209,0.475347994135417,8.25535169464153e-05,fungi_727|fungi_209,COPD,ff,0.475347994135417
Claviceps,Knufia,fungi_387,fungi_209,0.689793333839262,4.03424627037907e-10,fungi_387|fungi_209,COPD,ff,0.689793333839262
Dendryphiella,Knufia,fungi_152,fungi_209,0.689793333839262,4.03424627037907e-10,fungi_152|fungi_209,COPD,ff,0.689793333839262
Devriesia,Knufia,fungi_64,fungi_209,0.689793333839262,4.03424627037907e-10,fungi_64|fungi_209,COPD,ff,0.689793333839262
Didymosphaeriaceae,Knufia,fungi_104,fungi_209,0.527922815752871,8.73116270039276e-06,fungi_104|fungi_209,COPD,ff,0.527922815752871
Dirkmeia,Knufia,fungi_935,fungi_209,0.404906896264101,0.000995874396376939,fungi_935|fungi_209,COPD,ff,0.404906896264101
Echria,Knufia,fungi_503,fungi_209,0.404906896264101,0.000995874396376939,fungi_503|fungi_209,COPD,ff,0.404906896264101
Hortaea,Knufia,fungi_75,fungi_209,0.689793333839262,4.03424627037907e-10,fungi_75|fungi_209,COPD,ff,0.689793333839262
Dirkmeia,Lentinula,fungi_935,fungi_597,0.404906896264101,0.000995874396376939,fungi_935|fungi_597,COPD,ff,0.404906896264101
Echria,Lentinula,fungi_503,fungi_597,0.404906896264101,0.000995874396376939,fungi_503|fungi_597,COPD,ff,0.404906896264101
Knufia,Lentinula,fungi_209,fungi_597,0.5,3.01426521187587e-05,fungi_209|fungi_597,COPD,ff,0.5
Agaricomycetes,Lentinus,fungi_560,fungi_788,0.42238169758405,0.000564111067421491,fungi_560|fungi_788,COPD,ff,0.42238169758405
Agaricomycetes_2,Lentinus,fungi_845,fungi_788,0.47524462254045,8.28897428633013e-05,fungi_845|fungi_788,COPD,ff,0.47524462254045
Amyloporia,Lentinus,fungi_725,fungi_788,0.525203211670651,9.89898812098211e-06,fungi_725|fungi_788,COPD,ff,0.525203211670651
Auriculariales,Lentinus,fungi_640,fungi_788,0.483591730842038,5.94466747734224e-05,fungi_640|fungi_788,COPD,ff,0.483591730842038
Ceriporia,Lentinus,fungi_748,fungi_788,0.461162557323499,0.000142487836360061,fungi_748|fungi_788,COPD,ff,0.461162557323499
Clitopilus,Lentinus,fungi_580,fungi_788,0.630692919655234,3.02315794620256e-08,fungi_580|fungi_788,COPD,ff,0.630692919655234
Grammothele,Lentinus,fungi_786,fungi_788,0.491038153205438,4.38671787117428e-05,fungi_786|fungi_788,COPD,ff,0.491038153205438
Gyrodontium,Lentinus,fungi_660,fungi_788,0.43531451623121,0.000363032084371051,fungi_660|fungi_788,COPD,ff,0.43531451623121
Hymenochaete,Lentinus,fungi_700,fungi_788,0.473442028750123,8.89594335529154e-05,fungi_700|fungi_788,COPD,ff,0.473442028750123
Ascotricha,Leptospora,fungi_536,fungi_137,0.447070902516358,0.000239446619576311,fungi_536|fungi_137,COPD,ff,0.447070902516358
Diatrypaceae,Leptospora,fungi_526,fungi_137,0.626204136690677,4.04441289347801e-08,fungi_526|fungi_137,COPD,ff,0.626204136690677
Eutypella,Leptospora,fungi_524,fungi_137,0.46197326593357,0.000138200121825527,fungi_524|fungi_137,COPD,ff,0.46197326593357
Exidia,Leptospora,fungi_647,fungi_137,0.46197326593357,0.000138200121825527,fungi_647|fungi_137,COPD,ff,0.46197326593357
Gloeophyllum,Leptospora,fungi_693,fungi_137,0.408884968563283,0.000877353097119116,fungi_693|fungi_137,COPD,ff,0.408884968563283
Alfaria,Leucosporidium,fungi_441,fungi_878,0.54883621421596,3.20364431871667e-06,fungi_441|fungi_878,COPD,ff,0.54883621421596
Crustodontia,Leucosporidium,fungi_758,fungi_878,0.493148113806938,4.01958951394832e-05,fungi_758|fungi_878,COPD,ff,0.493148113806938
Cyberlindnera,Leucosporidium,fungi_320,fungi_878,0.567761600913062,1.21746499948117e-06,fungi_320|fungi_878,COPD,ff,0.567761600913062
Hannaella,Leucosporidium,fungi_912,fungi_878,0.440137103245379,0.000306615887620598,fungi_912|fungi_878,COPD,ff,0.440137103245379
Humicola,Leucosporidium,fungi_492,fungi_878,0.54883621421596,3.20364431871667e-06,fungi_492|fungi_878,COPD,ff,0.54883621421596
Issatchenkia,Leucosporidium,fungi_324,fungi_878,0.638790976383504,1.76703487397845e-08,fungi_324|fungi_878,COPD,ff,0.638790976383504
Arcuadendron,Lophiostoma,fungi_305,fungi_123,0.47916406817077,7.09862191805577e-05,fungi_305|fungi_123,COPD,ff,0.47916406817077
Bipolaris,Lophiostoma,fungi_150,fungi_123,0.479292858407788,7.06232731459977e-05,fungi_150|fungi_123,COPD,ff,0.479292858407788
Agaricomycetes_2,Lyomyces,fungi_845,fungi_713,0.476893546751133,7.76740051884328e-05,fungi_845|fungi_713,COPD,ff,0.476893546751133
Amyloporia,Lyomyces,fungi_725,fungi_713,0.578252294975134,6.93524120354283e-07,fungi_725|fungi_713,COPD,ff,0.578252294975134
Auriculariales,Lyomyces,fungi_640,fungi_713,0.415801305872781,0.000701258091230006,fungi_640|fungi_713,COPD,ff,0.415801305872781
Bjerkandera,Lyomyces,fungi_768,fungi_713,0.474461382575841,8.54785940089808e-05,fungi_768|fungi_713,COPD,ff,0.474461382575841
Cabalodontia,Lyomyces,fungi_801,fungi_713,0.414806674834203,0.000724432409088482,fungi_801|fungi_713,COPD,ff,0.414806674834203
Ceriporia,Lyomyces,fungi_748,fungi_713,0.444523350691797,0.000262379448800365,fungi_748|fungi_713,COPD,ff,0.444523350691797
Crustodontia,Lyomyces,fungi_758,fungi_713,0.480346863140132,6.77166435605336e-05,fungi_758|fungi_713,COPD,ff,0.480346863140132
Dacryobolus,Lyomyces,fungi_729,fungi_713,0.44703686214727,0.000239740561250423,fungi_729|fungi_713,COPD,ff,0.44703686214727
Fomitopsis,Lyomyces,fungi_732,fungi_713,0.593456253190436,2.96048800585424e-07,fungi_732|fungi_713,COPD,ff,0.593456253190436
Grammothele,Lyomyces,fungi_786,fungi_713,0.436976079531694,0.000342606618538355,fungi_786|fungi_713,COPD,ff,0.436976079531694
Gymnopus,Lyomyces,fungi_596,fungi_713,0.52895624368047,8.32207588219447e-06,fungi_596|fungi_713,COPD,ff,0.52895624368047
Gyrodontium,Lyomyces,fungi_660,fungi_713,0.545444976441305,3.7866075648374e-06,fungi_660|fungi_713,COPD,ff,0.545444976441305
Heterobasidion,Lyomyces,fungi_809,fungi_713,0.411938017150079,0.00079520773121855,fungi_809|fungi_713,COPD,ff,0.411938017150079
Heterochaete,Lyomyces,fungi_649,fungi_713,0.520825738984913,1.20882462104621e-05,fungi_649|fungi_713,COPD,ff,0.520825738984913
Hymenochaete,Lyomyces,fungi_700,fungi_713,0.528705652359453,8.41959992881058e-06,fungi_700|fungi_713,COPD,ff,0.528705652359453
Hyphoderma,Lyomyces,fungi_746,fungi_713,0.411653120260676,0.000802567549978761,fungi_746|fungi_713,COPD,ff,0.411653120260676
Hyphodermella,Lyomyces,fungi_769,fungi_713,0.411653120260676,0.000802567549978761,fungi_769|fungi_713,COPD,ff,0.411653120260676
Hyphodontia,Lyomyces,fungi_712,fungi_713,0.414092242770746,0.000741503918683328,fungi_712|fungi_713,COPD,ff,0.414092242770746
Lentinus,Lyomyces,fungi_788,fungi_713,0.520125396288896,1.2477704310232e-05,fungi_788|fungi_713,COPD,ff,0.520125396288896
Campylobacter,Malassezia,bacteria_26,fungi_876,-0.419323892852256,0.000624484253042734,bacteria_26|fungi_876,COPD,bf,0.419323892852256
Oxalobacteraceae,Malassezia,bacteria_36,fungi_876,-0.466459730482568,0.00011653942363532,bacteria_36|fungi_876,COPD,bf,0.466459730482568
Aspergillus,Malassezia,fungi_214,fungi_876,-0.429974305000013,0.000436424844461492,fungi_214|fungi_876,COPD,ff,0.429974305000013
Cladosporium,Malassezia,fungi_23,fungi_876,-0.513932672128672,1.64661378332376e-05,fungi_23|fungi_876,COPD,ff,0.513932672128672
Auriporia,Marasmius,fungi_727,fungi_592,0.701381125972868,1.53182355688841e-10,fungi_727|fungi_592,COPD,ff,0.701381125972868
Chaetothyriales,Marasmius,fungi_191,fungi_592,0.512244273651502,1.77430302148451e-05,fungi_191|fungi_592,COPD,ff,0.512244273651502
Corynespora,Marasmius,fungi_90,fungi_592,0.46264116926833,0.000134757050239909,fungi_90|fungi_592,COPD,ff,0.46264116926833
Didymosphaeriaceae,Marasmius,fungi_104,fungi_592,0.404612462838518,0.00100519614670125,fungi_104|fungi_592,COPD,ff,0.404612462838518
Dothideomycetes,Marasmius,fungi_5,fungi_592,0.689793333839262,4.03424627037907e-10,fungi_5|fungi_592,COPD,ff,0.689793333839262
Knufia,Meripilaceae,fungi_209,fungi_755,0.404906896264101,0.000995874396376939,fungi_209|fungi_755,COPD,ff,0.404906896264101
Lentinula,Meripilaceae,fungi_597,fungi_755,0.404906896264101,0.000995874396376939,fungi_597|fungi_755,COPD,ff,0.404906896264101
Amyloporia,Meruliaceae,fungi_725,fungi_765,0.464835092067718,0.000123994104243463,fungi_725|fungi_765,COPD,ff,0.464835092067718
Basidiomycota,Meruliaceae,fungi_559,fungi_765,0.491116827341847,4.37249007658735e-05,fungi_559|fungi_765,COPD,ff,0.491116827341847
Bjerkandera,Meruliaceae,fungi_768,fungi_765,0.600412940398688,1.97596754070162e-07,fungi_768|fungi_765,COPD,ff,0.600412940398688
Ceriporia,Meruliaceae,fungi_748,fungi_765,0.411790904273774,0.000799000477766487,fungi_748|fungi_765,COPD,ff,0.411790904273774
Heterobasidion,Meruliaceae,fungi_809,fungi_765,0.448683503492746,0.00022589357509073,fungi_809|fungi_765,COPD,ff,0.448683503492746
Hyphodermella,Meruliaceae,fungi_769,fungi_765,0.444683281717961,0.000260882733908563,fungi_769|fungi_765,COPD,ff,0.444683281717961
Hyphodontia,Meruliaceae,fungi_712,fungi_765,0.437784092048481,0.00033305752025159,fungi_712|fungi_765,COPD,ff,0.437784092048481
Junghuhnia,Meruliaceae,fungi_803,fungi_765,0.536555492359102,5.81914405972661e-06,fungi_803|fungi_765,COPD,ff,0.536555492359102
Lentinus,Meruliaceae,fungi_788,fungi_765,0.534534781341039,6.40534074536347e-06,fungi_788|fungi_765,COPD,ff,0.534534781341039
Lyomyces,Meruliaceae,fungi_713,fungi_765,0.430065790287184,0.000435061433141204,fungi_713|fungi_765,COPD,ff,0.430065790287184
Chaetothyriales_2,Microdochium,fungi_211,fungi_529,0.479292858407788,7.06232731459977e-05,fungi_211|fungi_529,COPD,ff,0.479292858407788
Coniochaeta,Microdochium,fungi_349,fungi_529,0.479292858407788,7.06232731459977e-05,fungi_349|fungi_529,COPD,ff,0.479292858407788
Duportella,Microdochium,fungi_685,fungi_529,0.51234753829798,1.76623669367881e-05,fungi_685|fungi_529,COPD,ff,0.51234753829798
Echria,Microdochium,fungi_503,fungi_529,0.533454551426686,6.7408573252159e-06,fungi_503|fungi_529,COPD,ff,0.533454551426686
Hypoxylon,Microdochium,fungi_541,fungi_529,0.552588177469566,2.65695033441204e-06,fungi_541|fungi_529,COPD,ff,0.552588177469566
Auriporia,Mortierella,fungi_727,fungi_963,0.479072551658306,7.12451680078274e-05,fungi_727|fungi_963,COPD,ff,0.479072551658306
Chaetothyriales,Mortierella,fungi_191,fungi_963,0.560464779831862,1.78048909216244e-06,fungi_191|fungi_963,COPD,ff,0.560464779831862
Coprinellus,Mortierella,fungi_609,fungi_963,0.400402108790486,0.00114739083407023,fungi_609|fungi_963,COPD,ff,0.400402108790486
Corynespora,Mortierella,fungi_90,fungi_963,0.504436455792346,2.49349299530355e-05,fungi_90|fungi_963,COPD,ff,0.504436455792346
Cryptococcus,Mortierella,fungi_914,fungi_963,0.485272138320716,5.55403309832059e-05,fungi_914|fungi_963,COPD,ff,0.485272138320716
Curvularia,Mortierella,fungi_151,fungi_963,0.410468826935195,0.000833826825366923,fungi_151|fungi_963,COPD,ff,0.410468826935195
Dothideomycetes,Mortierella,fungi_5,fungi_963,0.487916999519684,4.98693943975503e-05,fungi_5|fungi_963,COPD,ff,0.487916999519684
Echria,Mortierella,fungi_503,fungi_963,0.676126852862552,1.1951422074219e-09,fungi_503|fungi_963,COPD,ff,0.676126852862552
Exserohilum,Mortierella,fungi_154,fungi_963,0.589994129212561,3.60757475004192e-07,fungi_154|fungi_963,COPD,ff,0.589994129212561
Knufia,Mortierella,fungi_209,fungi_963,0.511813201633292,1.80834633138893e-05,fungi_209|fungi_963,COPD,ff,0.511813201633292
Alfaria,Mycoacia,fungi_441,fungi_762,0.586738694038468,4.33544379507822e-07,fungi_441|fungi_762,COPD,ff,0.586738694038468
Amyloporia,Mycoacia,fungi_725,fungi_762,0.538164729093665,5.38853581932841e-06,fungi_725|fungi_762,COPD,ff,0.538164729093665
Auriculariales_2,Mycoacia,fungi_654,fungi_762,0.463553249971846,0.000130182422425129,fungi_654|fungi_762,COPD,ff,0.463553249971846
Clitopilus,Mycoacia,fungi_580,fungi_762,0.476042336185726,8.03274700693635e-05,fungi_580|fungi_762,COPD,ff,0.476042336185726
Crustodontia,Mycoacia,fungi_758,fungi_762,0.516300172827712,1.4818971345143e-05,fungi_758|fungi_762,COPD,ff,0.516300172827712
Didymellaceae_2,Mycoacia,fungi_103,fungi_762,0.445345245617223,0.000254770375897717,fungi_103|fungi_762,COPD,ff,0.445345245617223
Fomitopsis,Mycoacia,fungi_732,fungi_762,0.580110232900785,6.26449480289892e-07,fungi_732|fungi_762,COPD,ff,0.580110232900785
Gloeostereum,Mycoacia,fungi_569,fungi_762,0.558348112068865,1.9846990022554e-06,fungi_569|fungi_762,COPD,ff,0.558348112068865
Gyrodontium,Mycoacia,fungi_660,fungi_762,0.480370371541697,6.76530910199702e-05,fungi_660|fungi_762,COPD,ff,0.480370371541697
Hericiaceae,Mycoacia,fungi_811,fungi_762,0.63871993770548,1.77549983604308e-08,fungi_811|fungi_762,COPD,ff,0.63871993770548
Heterobasidion,Mycoacia,fungi_809,fungi_762,0.533358209728711,6.77156334871754e-06,fungi_809|fungi_762,COPD,ff,0.533358209728711
Heterochaete,Mycoacia,fungi_649,fungi_762,0.48503573940461,5.60751581737406e-05,fungi_649|fungi_762,COPD,ff,0.48503573940461
Humicola,Mycoacia,fungi_492,fungi_762,0.586738694038468,4.33544379507822e-07,fungi_492|fungi_762,COPD,ff,0.586738694038468
Hyphoderma,Mycoacia,fungi_746,fungi_762,0.552245962354194,2.70293843240843e-06,fungi_746|fungi_762,COPD,ff,0.552245962354194
Hyphodermella,Mycoacia,fungi_769,fungi_762,0.538164729093665,5.38853581932841e-06,fungi_769|fungi_762,COPD,ff,0.538164729093665
Lyomyces,Mycoacia,fungi_713,fungi_762,0.489062038490878,4.75843964489187e-05,fungi_713|fungi_762,COPD,ff,0.489062038490878
Alfaria,Mycosphaerella,fungi_441,fungi_40,0.689793333839262,4.03424627037907e-10,fungi_441|fungi_40,COPD,ff,0.689793333839262
Ascotricha,Mycosphaerella,fungi_536,fungi_40,0.712786444967237,5.64015500970072e-11,fungi_536|fungi_40,COPD,ff,0.712786444967237
Ganoderma,Mycosphaerella,fungi_741,fungi_40,0.556657515449737,2.16334177949307e-06,fungi_741|fungi_40,COPD,ff,0.556657515449737
Humicola,Mycosphaerella,fungi_492,fungi_40,0.689793333839262,4.03424627037907e-10,fungi_492|fungi_40,COPD,ff,0.689793333839262
Irpex,Mycosphaerella,fungi_752,fungi_40,0.475347994135417,8.25535169464153e-05,fungi_752|fungi_40,COPD,ff,0.475347994135417
Gyrodontium,Mycosphaerellaceae,fungi_660,fungi_29,0.467076264171164,0.000113819981381713,fungi_660|fungi_29,COPD,ff,0.467076264171164
Lyomyces,Mycosphaerellaceae,fungi_713,fungi_29,0.436378746289508,0.000349825706879248,fungi_713|fungi_29,COPD,ff,0.436378746289508
Clitopilus,Myrmecridium,fungi_580,fungi_476,0.431894614282187,0.000408606950428547,fungi_580|fungi_476,COPD,ff,0.431894614282187
Claviceps,Myrothecium,fungi_387,fungi_444,0.462672247169098,0.000134598777214778,fungi_387|fungi_444,COPD,ff,0.462672247169098
Dendryphiella,Myrothecium,fungi_152,fungi_444,0.462672247169098,0.000134598777214778,fungi_152|fungi_444,COPD,ff,0.462672247169098
Devriesia,Myrothecium,fungi_64,fungi_444,0.462672247169098,0.000134598777214778,fungi_64|fungi_444,COPD,ff,0.462672247169098
Exserohilum,Myrothecium,fungi_154,fungi_444,0.533701824563005,6.66263964421709e-06,fungi_154|fungi_444,COPD,ff,0.533701824563005
Hortaea,Myrothecium,fungi_75,fungi_444,0.462672247169098,0.000134598777214778,fungi_75|fungi_444,COPD,ff,0.462672247169098
Microporus,Myrothecium,fungi_792,fungi_444,0.512244273651502,1.77430302148451e-05,fungi_792|fungi_444,COPD,ff,0.512244273651502
Cladosporium,Nectriaceae,fungi_23,fungi_413,0.46987954202944,0.000102175486609735,fungi_23|fungi_413,COPD,ff,0.46987954202944
Capnodiales,Neodeightonia,fungi_17,fungi_12,0.442897742111392,0.000278044250660914,fungi_17|fungi_12,COPD,ff,0.442897742111392
Chaetomium,Neodeightonia,fungi_488,fungi_12,0.404906896264101,0.000995874396376939,fungi_488|fungi_12,COPD,ff,0.404906896264101
Colletotrichum,Neodeightonia,fungi_367,fungi_12,0.520213078739894,1.24283131897052e-05,fungi_367|fungi_12,COPD,ff,0.520213078739894
Geosmithia,Neodeightonia,fungi_380,fungi_12,0.483350676378772,6.00273918562877e-05,fungi_380|fungi_12,COPD,ff,0.483350676378772
Hansfordia,Neodeightonia,fungi_550,fungi_12,0.4340641815355,0.000379127621099817,fungi_550|fungi_12,COPD,ff,0.4340641815355
Hypocreales_2,Neodeightonia,fungi_453,fungi_12,0.426212324540628,0.000495973461325239,fungi_453|fungi_12,COPD,ff,0.426212324540628
Moesziomyces,Neodeightonia,fungi_938,fungi_12,0.507363035494443,2.1970489734624e-05,fungi_938|fungi_12,COPD,ff,0.507363035494443
Eutypella,Neosetophoma,fungi_524,fungi_138,0.47916406817077,7.09862191805577e-05,fungi_524|fungi_138,COPD,ff,0.47916406817077
Exidia,Neosetophoma,fungi_647,fungi_138,0.47916406817077,7.09862191805577e-05,fungi_647|fungi_138,COPD,ff,0.47916406817077
Auricularia,Nigrograna,fungi_642,fungi_158,0.689793333839262,4.03424627037907e-10,fungi_642|fungi_158,COPD,ff,0.689793333839262
Coriolopsis,Nigrograna,fungi_781,fungi_158,0.425166300194615,0.000513795254528215,fungi_781|fungi_158,COPD,ff,0.425166300194615
Crustodontia,Nigrograna,fungi_758,fungi_158,0.417266175681934,0.000668349191863093,fungi_758|fungi_158,COPD,ff,0.417266175681934
Cytospora,Nigrograna,fungi_362,fungi_158,0.439571688060184,0.000312788563952893,fungi_362|fungi_158,COPD,ff,0.439571688060184
Diatrypaceae,Nigrograna,fungi_526,fungi_158,0.689793333839262,4.03424627037907e-10,fungi_526|fungi_158,COPD,ff,0.689793333839262
Didymosphaeriaceae,Nigrograna,fungi_104,fungi_158,0.404612462838518,0.00100519614670125,fungi_104|fungi_158,COPD,ff,0.404612462838518
Ganoderma,Nigrograna,fungi_741,fungi_158,0.425087616692471,0.000515159087374872,fungi_741|fungi_158,COPD,ff,0.425087616692471
Gloeophyllum,Nigrograna,fungi_693,fungi_158,0.495720264824034,3.61052464703526e-05,fungi_693|fungi_158,COPD,ff,0.495720264824034
Gyrodontium,Nigrograna,fungi_660,fungi_158,0.439571688060184,0.000312788563952893,fungi_660|fungi_158,COPD,ff,0.439571688060184
Heterochaete,Nigrograna,fungi_649,fungi_158,0.446973224799983,0.000240290960905387,fungi_649|fungi_158,COPD,ff,0.446973224799983
Hohenbuehelia,Nigrograna,fungi_605,fungi_158,0.689793333839262,4.03424627037907e-10,fungi_605|fungi_158,COPD,ff,0.689793333839262
Hymenochaete,Nigrograna,fungi_700,fungi_158,0.461897559501041,0.00013859544715622,fungi_700|fungi_158,COPD,ff,0.461897559501041
Isaria,Nigrograna,fungi_396,fungi_158,0.47916406817077,7.09862191805577e-05,fungi_396|fungi_158,COPD,ff,0.47916406817077
Leptospora,Nigrograna,fungi_137,fungi_158,0.46197326593357,0.000138200121825527,fungi_137|fungi_158,COPD,ff,0.46197326593357
Neosetophoma,Nigrograna,fungi_138,fungi_158,0.47916406817077,7.09862191805577e-05,fungi_138|fungi_158,COPD,ff,0.47916406817077
Curvularia,Nigrospora,fungi_151,fungi_515,0.42426156770599,0.000529676980680849,fungi_151|fungi_515,COPD,ff,0.42426156770599
Mortierella,Nigrospora,fungi_963,fungi_515,0.521538549131359,1.17034905291469e-05,fungi_963|fungi_515,COPD,ff,0.521538549131359
Heterobasidion,Ochroconis,fungi_809,fungi_183,0.40885107208498,0.00087830665126698,fungi_809|fungi_183,COPD,ff,0.40885107208498
Hypsizygus,Ochroconis,fungi_588,fungi_183,0.409747835041246,0.000853392392065278,fungi_588|fungi_183,COPD,ff,0.409747835041246
Knufia,Onygenales,fungi_209,fungi_242,0.404906896264101,0.000995874396376939,fungi_209|fungi_242,COPD,ff,0.404906896264101
Lentinula,Onygenales,fungi_597,fungi_242,0.404906896264101,0.000995874396376939,fungi_597|fungi_242,COPD,ff,0.404906896264101
Lophiostoma,Onygenales,fungi_123,fungi_242,0.567761600913062,1.21746499948117e-06,fungi_123|fungi_242,COPD,ff,0.567761600913062
Auricularia,Ophioceras,fungi_642,fungi_458,0.689793333839262,4.03424627037907e-10,fungi_642|fungi_458,COPD,ff,0.689793333839262
Coriolopsis,Ophioceras,fungi_781,fungi_458,0.425166300194615,0.000513795254528215,fungi_781|fungi_458,COPD,ff,0.425166300194615
Crustodontia,Ophioceras,fungi_758,fungi_458,0.417266175681934,0.000668349191863093,fungi_758|fungi_458,COPD,ff,0.417266175681934
Cytospora,Ophioceras,fungi_362,fungi_458,0.439571688060184,0.000312788563952893,fungi_362|fungi_458,COPD,ff,0.439571688060184
Diatrypaceae,Ophioceras,fungi_526,fungi_458,0.689793333839262,4.03424627037907e-10,fungi_526|fungi_458,COPD,ff,0.689793333839262
Didymosphaeriaceae,Ophioceras,fungi_104,fungi_458,0.404612462838518,0.00100519614670125,fungi_104|fungi_458,COPD,ff,0.404612462838518
Ganoderma,Ophioceras,fungi_741,fungi_458,0.425087616692471,0.000515159087374872,fungi_741|fungi_458,COPD,ff,0.425087616692471
Gloeophyllum,Ophioceras,fungi_693,fungi_458,0.495720264824034,3.61052464703526e-05,fungi_693|fungi_458,COPD,ff,0.495720264824034
Gyrodontium,Ophioceras,fungi_660,fungi_458,0.439571688060184,0.000312788563952893,fungi_660|fungi_458,COPD,ff,0.439571688060184
Heterochaete,Ophioceras,fungi_649,fungi_458,0.446973224799983,0.000240290960905387,fungi_649|fungi_458,COPD,ff,0.446973224799983
Hohenbuehelia,Ophioceras,fungi_605,fungi_458,0.689793333839262,4.03424627037907e-10,fungi_605|fungi_458,COPD,ff,0.689793333839262
Hymenochaete,Ophioceras,fungi_700,fungi_458,0.461897559501041,0.00013859544715622,fungi_700|fungi_458,COPD,ff,0.461897559501041
Isaria,Ophioceras,fungi_396,fungi_458,0.47916406817077,7.09862191805577e-05,fungi_396|fungi_458,COPD,ff,0.47916406817077
Leptospora,Ophioceras,fungi_137,fungi_458,0.46197326593357,0.000138200121825527,fungi_137|fungi_458,COPD,ff,0.46197326593357
Neosetophoma,Ophioceras,fungi_138,fungi_458,0.47916406817077,7.09862191805577e-05,fungi_138|fungi_458,COPD,ff,0.47916406817077
Lentinula,Ophiosphaerella,fungi_597,fungi_139,0.483350676378772,6.00273918562877e-05,fungi_597|fungi_139,COPD,ff,0.483350676378772
Chaetothyriales,Paecilomyces,fungi_191,fungi_391,0.462672247169098,0.000134598777214778,fungi_191|fungi_391,COPD,ff,0.462672247169098
Dirkmeia,Paecilomyces,fungi_935,fungi_391,0.567761600913062,1.21746499948117e-06,fungi_935|fungi_391,COPD,ff,0.567761600913062
Ochroconis,Paecilomyces,fungi_183,fungi_391,0.432097716952586,0.000405761254015147,fungi_183|fungi_391,COPD,ff,0.432097716952586
Agaricomycetes_2,Pallidocercospora,fungi_845,fungi_43,0.446977617796684,0.000240252928755513,fungi_845|fungi_43,COPD,ff,0.446977617796684
Diatrypaceae,Pallidocercospora,fungi_526,fungi_43,0.404906896264101,0.000995874396376939,fungi_526|fungi_43,COPD,ff,0.404906896264101
Dinemasporium,Pallidocercospora,fungi_347,fungi_43,0.567761600913062,1.21746499948117e-06,fungi_347|fungi_43,COPD,ff,0.567761600913062
Grammothele,Pallidocercospora,fungi_786,fungi_43,0.438477125500329,0.00032506135840249,fungi_786|fungi_43,COPD,ff,0.438477125500329
Hymenochaete,Pallidocercospora,fungi_700,fungi_43,0.454701431651938,0.00018128189131783,fungi_700|fungi_43,COPD,ff,0.454701431651938
Lentinus,Pallidocercospora,fungi_788,fungi_43,0.653385169766841,6.44542730299236e-09,fungi_788|fungi_43,COPD,ff,0.653385169766841
Meruliaceae,Pallidocercospora,fungi_765,fungi_43,0.553468093838493,2.54204218697041e-06,fungi_765|fungi_43,COPD,ff,0.553468093838493
Eutypella,Papiliotrema,fungi_524,fungi_919,0.54883621421596,3.20364431871667e-06,fungi_524|fungi_919,COPD,ff,0.54883621421596
Exidia,Papiliotrema,fungi_647,fungi_919,0.54883621421596,3.20364431871667e-06,fungi_647|fungi_919,COPD,ff,0.54883621421596
Nigrograna,Papiliotrema,fungi_158,fungi_919,0.54883621421596,3.20364431871667e-06,fungi_158|fungi_919,COPD,ff,0.54883621421596
Ophioceras,Papiliotrema,fungi_458,fungi_919,0.54883621421596,3.20364431871667e-06,fungi_458|fungi_919,COPD,ff,0.54883621421596
Hohenbuehelia,Paracamarosporium,fungi_605,fungi_109,0.5,3.01426521187587e-05,fungi_605|fungi_109,COPD,ff,0.5
Lophiostoma,Paracamarosporium,fungi_123,fungi_109,0.689793333839262,4.03424627037907e-10,fungi_123|fungi_109,COPD,ff,0.689793333839262
Clitopilus,Paraconiothyrium,fungi_580,fungi_110,0.409747835041246,0.000853392392065278,fungi_580|fungi_110,COPD,ff,0.409747835041246
Corynespora,Paraconiothyrium,fungi_90,fungi_110,0.47916406817077,7.09862191805577e-05,fungi_90|fungi_110,COPD,ff,0.47916406817077
Crustodontia,Paraconiothyrium,fungi_758,fungi_110,0.46197326593357,0.000138200121825527,fungi_758|fungi_110,COPD,ff,0.46197326593357
Exserohilum,Paraconiothyrium,fungi_154,fungi_110,0.577275166715267,7.31450839452918e-07,fungi_154|fungi_110,COPD,ff,0.577275166715267
Ganoderma,Paraconiothyrium,fungi_741,fungi_110,0.411375112928198,0.000809808742458396,fungi_741|fungi_110,COPD,ff,0.411375112928198
Gyrodontium,Paraconiothyrium,fungi_660,fungi_110,0.409770217683222,0.000852778804505405,fungi_660|fungi_110,COPD,ff,0.409770217683222
Hyphoderma,Paraconiothyrium,fungi_746,fungi_110,0.470934251582832,9.80858299564069e-05,fungi_746|fungi_110,COPD,ff,0.470934251582832
Irpex,Paraconiothyrium,fungi_752,fungi_110,0.701381125972868,1.53182355688841e-10,fungi_752|fungi_110,COPD,ff,0.701381125972868
Issatchenkia,Paraconiothyrium,fungi_324,fungi_110,0.54883621421596,3.20364431871667e-06,fungi_324|fungi_110,COPD,ff,0.54883621421596
Leucosporidium,Paraconiothyrium,fungi_878,fungi_110,0.54883621421596,3.20364431871667e-06,fungi_878|fungi_110,COPD,ff,0.54883621421596
Mycoacia,Paraconiothyrium,fungi_762,fungi_110,0.586738694038468,4.33544379507822e-07,fungi_762|fungi_110,COPD,ff,0.586738694038468
