Sample1	Sample2	Group	Distance	Neighbor1	Neighbor2	Street1	Street2	District1	District2
S1417	S1416	Same_district	0.76395242541	Panyu21	Panyu12	Panyu2	Panyu1	Panyu	Panyu
S1417	S1181	Same_district	0.642268984748	Panyu21	Panyu12	Panyu2	Panyu1	Panyu	Panyu
S1417	S1330	Same_district	0.66239707165	Panyu21	Panyu32	Panyu2	Panyu3	Panyu	Panyu
S1417	S1384	Same_district	0.845379688613	Panyu21	Panyu32	Panyu2	Panyu3	Panyu	Panyu
S1417	S1304	Same_district	0.69990850865	Panyu21	Panyu11	Panyu2	Panyu1	Panyu	Panyu
S1417	S1183	Same_district	0.872827081618	Panyu21	Panyu11	Panyu2	Panyu1	Panyu	Panyu
S1417	S1402	Same_district	0.664226898657	Panyu21	Panyu32	Panyu2	Panyu3	Panyu	Panyu
S1417	S1221	Same_district	0.717291855869	Panyu21	Panyu11	Panyu2	Panyu1	Panyu	Panyu
S1417	S1185	Same_district	0.747483988242	Panyu21	Panyu11	Panyu2	Panyu1	Panyu	Panyu
S1417	S1360	Same_district	0.808783166235	Panyu21	Panyu11	Panyu2	Panyu1	Panyu	Panyu
S1417	S1222	Same_district	0.948764867821	Panyu21	Panyu32	Panyu2	Panyu3	Panyu	Panyu
S1417	S1395	Same_district	0.805123513318	Panyu21	Panyu11	Panyu2	Panyu1	Panyu	Panyu
S1417	S1344	Same_district	0.727355901046	Panyu21	Panyu12	Panyu2	Panyu1	Panyu	Panyu
S1417	S1380	Same_district	0.645013723935	Panyu21	Panyu12	Panyu2	Panyu1	Panyu	Panyu
S1417	S1332	Same_district	0.664226897993	Panyu21	Panyu11	Panyu2	Panyu1	Panyu	Panyu
S1417	S1217	Same_district	0.65507776762	Panyu21	Panyu12	Panyu2	Panyu1	Panyu	Panyu
S1417	S1331	Same_district	0.747483989737	Panyu21	Panyu32	Panyu2	Panyu3	Panyu	Panyu
S1417	S1240	Same_district	0.918572737634	Panyu21	Panyu32	Panyu2	Panyu3	Panyu	Panyu
S1417	S1335	Same_district	0.649588286774	Panyu21	Panyu12	Panyu2	Panyu1	Panyu	Panyu
S1417	S1209	Same_district	0.592863677186	Panyu21	Panyu11	Panyu2	Panyu1	Panyu	Panyu
S1417	S1214	Same_district	0.668801463006	Panyu21	Panyu32	Panyu2	Panyu3	Panyu	Panyu
S1417	S1294	Same_district	0.587374200731	Panyu21	Panyu11	Panyu2	Panyu1	Panyu	Panyu
S1417	S1225	Same_district	0.989021043967	Panyu21	Panyu12	Panyu2	Panyu1	Panyu	Panyu
S1417	S1295	Same_district	0.638609332554	Panyu21	Panyu11	Panyu2	Panyu1	Panyu	Panyu
S1417	S1250	Same_district	0.842634950371	Panyu21	Panyu11	Panyu2	Panyu1	Panyu	Panyu
S1417	S1336	Same_district	0.682525160571	Panyu21	Panyu12	Panyu2	Panyu1	Panyu	Panyu
S1417	S1356	Same_district	0.654162855271	Panyu21	Panyu12	Panyu2	Panyu1	Panyu	Panyu
S1417	S1425	Same_district	0.965233302896	Panyu21	Panyu11	Panyu2	Panyu1	Panyu	Panyu
S1417	S1381	Same_district	0.678865506876	Panyu21	Panyu12	Panyu2	Panyu1	Panyu	Panyu
S1417	S1399	Same_district	0.645013723758	Panyu21	Panyu12	Panyu2	Panyu1	Panyu	Panyu
S1417	S1180	Same_district	0.774016468322	Panyu21	Panyu12	Panyu2	Panyu1	Panyu	Panyu
S1417	S1383	Same_district	0.719121684876	Panyu21	Panyu32	Panyu2	Panyu3	Panyu	Panyu
S1115	S1074	Same_district	0.49039341163	Wengyuan22	Wengyuan11	Wengyuan2	Wengyuan1	Wengyuan	Wengyuan
S1115	S1034	Same_district	0.774931381412	Wengyuan22	Wengyuan11	Wengyuan2	Wengyuan1	Wengyuan	Wengyuan
S1115	S1085	Same_district	0.891125344802	Wengyuan22	Wengyuan12	Wengyuan2	Wengyuan1	Wengyuan	Wengyuan
S1115	S1016	Same_district	0.763037515683	Wengyuan22	Wengyuan11	Wengyuan2	Wengyuan1	Wengyuan	Wengyuan
S1115	S1139	Same_district	0.749313815741	Wengyuan22	Wengyuan12	Wengyuan2	Wengyuan1	Wengyuan	Wengyuan
S1115	S990	Same_district	0.892955170715	Wengyuan22	Wengyuan11	Wengyuan2	Wengyuan1	Wengyuan	Wengyuan
S1115	S999	Same_district	0.753888380293	Wengyuan22	Wengyuan11	Wengyuan2	Wengyuan1	Wengyuan	Wengyuan
S1115	S1007	Same_district	0.87831656154	Wengyuan22	Wengyuan11	Wengyuan2	Wengyuan1	Wengyuan	Wengyuan
S1115	S1120	Same_district	0.923147302193	Wengyuan22	Wengyuan12	Wengyuan2	Wengyuan1	Wengyuan	Wengyuan
S1115	S1052	Same_district	0.911253432979	Wengyuan22	Wengyuan11	Wengyuan2	Wengyuan1	Wengyuan	Wengyuan
S1115	S1053	Same_district	0.830741080307	Wengyuan22	Wengyuan11	Wengyuan2	Wengyuan1	Wengyuan	Wengyuan
S1115	S991	Same_district	0.605672463071	Wengyuan22	Wengyuan11	Wengyuan2	Wengyuan1	Wengyuan	Wengyuan
S1115	S1043	Same_district	0.785910341217	Wengyuan22	Wengyuan11	Wengyuan2	Wengyuan1	Wengyuan	Wengyuan
S1115	S1026	Same_district	0.906678867973	Wengyuan22	Wengyuan11	Wengyuan2	Wengyuan1	Wengyuan	Wengyuan
S1255	S1410	Same_district	0.919487649718	Panyu31	Panyu22	Panyu3	Panyu2	Panyu	Panyu
S1255	S1183	Same_district	0.80512351261	Panyu31	Panyu11	Panyu3	Panyu1	Panyu	Panyu
S1255	S1304	Same_district	0.871912168552	Panyu31	Panyu11	Panyu3	Panyu1	Panyu	Panyu
S1255	S1181	Same_district	0.962488564906	Panyu31	Panyu12	Panyu3	Panyu1	Panyu	Panyu
S1255	S1416	Same_district	0.949679780925	Panyu31	Panyu12	Panyu3	Panyu1	Panyu	Panyu
S1255	S1329	Same_district	0.686184813117	Panyu31	Panyu21	Panyu3	Panyu2	Panyu	Panyu
S1255	S1423	Same_district	0.846294601616	Panyu31	Panyu22	Panyu3	Panyu2	Panyu	Panyu
S1255	S1210	Same_district	0.940530649881	Panyu31	Panyu11	Panyu3	Panyu1	Panyu	Panyu
S1255	S1233	Same_district	0.774931382437	Panyu31	Panyu12	Panyu3	Panyu1	Panyu	Panyu
S1255	S1344	Same_district	0.796889295492	Panyu31	Panyu12	Panyu3	Panyu1	Panyu	Panyu
S1255	S1380	Same_district	0.878316560757	Panyu31	Panyu12	Panyu3	Panyu1	Panyu	Panyu
S1255	S1278	Same_district	0.926806953817	Panyu31	Panyu22	Panyu3	Panyu2	Panyu	Panyu
S1255	S1395	Same_district	0.804208600511	Panyu31	Panyu11	Panyu3	Panyu1	Panyu	Panyu
S1255	S1360	Same_district	0.88655077766	Panyu31	Panyu11	Panyu3	Panyu1	Panyu	Panyu
S1255	S1185	Same_district	0.882891125766	Panyu31	Panyu11	Panyu3	Panyu1	Panyu	Panyu
S1255	S1281	Same_district	0.920402562602	Panyu31	Panyu21	Panyu3	Panyu2	Panyu	Panyu
S1255	S1320	Same_district	0.900274474801	Panyu31	Panyu22	Panyu3	Panyu2	Panyu	Panyu
S1255	S1221	Same_district	0.940530649822	Panyu31	Panyu11	Panyu3	Panyu1	Panyu	Panyu
S1255	S1232	Same_district	0.812442818531	Panyu31	Panyu21	Panyu3	Panyu2	Panyu	Panyu
S1255	S1422	Same_district	0.848124428696	Panyu31	Panyu21	Panyu3	Panyu2	Panyu	Panyu
S1255	S1370	Same_district	0.88014638764	Panyu31	Panyu21	Panyu3	Panyu2	Panyu	Panyu
S1255	S1417	Same_district	0.955169259821	Panyu31	Panyu21	Panyu3	Panyu2	Panyu	Panyu
S1255	S1419	Same_district	0.931381519794	Panyu31	Panyu22	Panyu3	Panyu2	Panyu	Panyu
S1255	S1295	Same_district	0.901189388704	Panyu31	Panyu11	Panyu3	Panyu1	Panyu	Panyu
S1255	S1225	Same_district	0.826166514652	Panyu31	Panyu12	Panyu3	Panyu1	Panyu	Panyu
S1255	S1315	Same_district	0.924062213734	Panyu31	Panyu22	Panyu3	Panyu2	Panyu	Panyu
S1255	S1294	Same_district	0.956999085806	Panyu31	Panyu11	Panyu3	Panyu1	Panyu	Panyu
S1255	S1209	Same_district	0.941445563941	Panyu31	Panyu11	Panyu3	Panyu1	Panyu	Panyu
S1255	S1335	Same_district	0.888380604721	Panyu31	Panyu12	Panyu3	Panyu1	Panyu	Panyu
S1255	S1428	Same_district	0.945105215835	Panyu31	Panyu21	Panyu3	Panyu2	Panyu	Panyu
S1255	S1424	Same_district	0.782250686456	Panyu31	Panyu21	Panyu3	Panyu2	Panyu	Panyu
S1255	S1413	Same_district	0.916742910625	Panyu31	Panyu21	Panyu3	Panyu2	Panyu	Panyu
S1255	S1251	Same_district	0.824336688737	Panyu31	Panyu21	Panyu3	Panyu2	Panyu	Panyu
S1255	S1414	Same_district	0.920402561761	Panyu31	Panyu22	Panyu3	Panyu2	Panyu	Panyu
S1255	S1217	Same_district	0.851784080555	Panyu31	Panyu12	Panyu3	Panyu1	Panyu	Panyu
S1255	S1280	Same_district	0.909423605774	Panyu31	Panyu21	Panyu3	Panyu2	Panyu	Panyu
S1255	S1332	Same_district	0.975297347951	Panyu31	Panyu11	Panyu3	Panyu1	Panyu	Panyu
S1255	S1421	Same_district	0.973467520947	Panyu31	Panyu21	Panyu3	Panyu2	Panyu	Panyu
S1255	S1317	Same_district	0.969807868909	Panyu31	Panyu22	Panyu3	Panyu2	Panyu	Panyu
S1255	S1180	Same_district	0.938700823877	Panyu31	Panyu12	Panyu3	Panyu1	Panyu	Panyu
S1255	S1310	Same_district	0.913998169699	Panyu31	Panyu22	Panyu3	Panyu2	Panyu	Panyu
S1255	S1415	Same_district	0.91491308283	Panyu31	Panyu22	Panyu3	Panyu2	Panyu	Panyu
S1255	S1292	Same_district	0.962488563906	Panyu31	Panyu22	Panyu3	Panyu2	Panyu	Panyu
S1255	S1399	Same_district	0.878316560696	Panyu31	Panyu12	Panyu3	Panyu1	Panyu	Panyu
S1255	S1381	Same_district	0.949679780874	Panyu31	Panyu12	Panyu3	Panyu1	Panyu	Panyu
S1255	S1425	Same_district	0.810612992621	Panyu31	Panyu11	Panyu3	Panyu1	Panyu	Panyu
S1255	S1336	Same_district	0.903934127664	Panyu31	Panyu12	Panyu3	Panyu1	Panyu	Panyu
S1255	S1356	Same_district	0.811527905246	Panyu31	Panyu12	Panyu3	Panyu1	Panyu	Panyu
S1255	S1250	Same_district	0.795059470385	Panyu31	Panyu11	Panyu3	Panyu1	Panyu	Panyu
S1511	S1474	Same_district	0.656907593142	Zhuhai12	Zhuhai22	Zhuhai1	Zhuhai2	Zhuhai	Zhuhai
S1511	S1583	Same_district	0.657822507802	Zhuhai12	Zhuhai32	Zhuhai1	Zhuhai3	Zhuhai	Zhuhai
S1511	S1566	Same_district	0.645928636761	Zhuhai12	Zhuhai22	Zhuhai1	Zhuhai2	Zhuhai	Zhuhai
S1334	S1329	Same_district	0.597438243786	Panyu31	Panyu21	Panyu3	Panyu2	Panyu	Panyu
S1334	S1423	Same_district	0.683440071367	Panyu31	Panyu22	Panyu3	Panyu2	Panyu	Panyu
S1334	S1416	Same_district	0.655992680656	Panyu31	Panyu12	Panyu3	Panyu1	Panyu	Panyu
S1334	S1181	Same_district	0.646843549294	Panyu31	Panyu12	Panyu3	Panyu1	Panyu	Panyu
S1334	S1233	Same_district	0.833485819667	Panyu31	Panyu12	Panyu3	Panyu1	Panyu	Panyu
S1334	S1210	Same_district	0.695333942543	Panyu31	Panyu11	Panyu3	Panyu1	Panyu	Panyu
S1334	S1304	Same_district	0.515096065545	Panyu31	Panyu11	Panyu3	Panyu1	Panyu	Panyu
S1334	S1183	Same_district	0.418115278127	Panyu31	Panyu11	Panyu3	Panyu1	Panyu	Panyu
S1334	S1410	Same_district	0.697163768091	Panyu31	Panyu22	Panyu3	Panyu2	Panyu	Panyu
S1334	S1422	Same_district	0.535224153303	Panyu31	Panyu21	Panyu3	Panyu2	Panyu	Panyu
S1334	S1232	Same_district	0.560841719122	Panyu31	Panyu21	Panyu3	Panyu2	Panyu	Panyu
S1334	S1417	Same_district	0.752058555132	Panyu31	Panyu21	Panyu3	Panyu2	Panyu	Panyu
S1334	S1370	Same_district	0.619396157048	Panyu31	Panyu21	Panyu3	Panyu2	Panyu	Panyu
S1334	S1395	Same_district	0.625800549252	Panyu31	Panyu11	Panyu3	Panyu1	Panyu	Panyu
S1334	S1278	Same_district	0.595608416191	Panyu31	Panyu22	Panyu3	Panyu2	Panyu	Panyu
S1334	S1380	Same_district	0.556267153334	Panyu31	Panyu12	Panyu3	Panyu1	Panyu	Panyu
S1334	S1344	Same_district	0.517840803036	Panyu31	Panyu12	Panyu3	Panyu1	Panyu	Panyu
S1334	S1221	Same_district	0.580969806952	Panyu31	Panyu11	Panyu3	Panyu1	Panyu	Panyu
S1334	S1320	Same_district	0.545288197318	Panyu31	Panyu22	Panyu3	Panyu2	Panyu	Panyu
S1334	S1185	Same_district	0.569075936354	Panyu31	Panyu11	Panyu3	Panyu1	Panyu	Panyu
S1334	S1281	Same_district	0.607502286234	Panyu31	Panyu21	Panyu3	Panyu2	Panyu	Panyu
S1334	S1360	Same_district	0.633119854083	Panyu31	Panyu11	Panyu3	Panyu1	Panyu	Panyu
S1334	S1251	Same_district	0.72003659672	Panyu31	Panyu21	Panyu3	Panyu2	Panyu	Panyu
S1334	S1413	Same_district	0.541628545167	Panyu31	Panyu21	Panyu3	Panyu2	Panyu	Panyu
S1334	S1424	Same_district	0.644098810288	Panyu31	Panyu21	Panyu3	Panyu2	Panyu	Panyu
S1334	S1428	Same_district	0.723696248309	Panyu31	Panyu21	Panyu3	Panyu2	Panyu	Panyu
S1334	S1332	Same_district	0.691674291538	Panyu31	Panyu11	Panyu3	Panyu1	Panyu	Panyu
S1334	S1217	Same_district	0.494053063735	Panyu31	Panyu12	Panyu3	Panyu1	Panyu	Panyu
S1334	S1414	Same_district	0.634949679087	Panyu31	Panyu22	Panyu3	Panyu2	Panyu	Panyu
S1334	S1280	Same_district	0.488563586977	Panyu31	Panyu21	Panyu3	Panyu2	Panyu	Panyu
S1334	S1294	Same_district	0.677035681708	Panyu31	Panyu11	Panyu3	Panyu1	Panyu	Panyu
S1334	S1315	Same_district	0.716376943149	Panyu31	Panyu22	Panyu3	Panyu2	Panyu	Panyu
S1334	S1225	Same_district	0.910338517866	Panyu31	Panyu12	Panyu3	Panyu1	Panyu	Panyu
S1334	S1295	Same_district	0.677950595195	Panyu31	Panyu11	Panyu3	Panyu1	Panyu	Panyu
S1334	S1419	Same_district	0.702653248257	Panyu31	Panyu22	Panyu3	Panyu2	Panyu	Panyu
S1334	S1335	Same_district	0.739249772478	Panyu31	Panyu12	Panyu3	Panyu1	Panyu	Panyu
S1334	S1209	Same_district	0.592863678796	Panyu31	Panyu11	Panyu3	Panyu1	Panyu	Panyu
S1334	S1310	Same_district	0.54986276265	Panyu31	Panyu22	Panyu3	Panyu2	Panyu	Panyu
S1334	S1415	Same_district	0.696248855544	Panyu31	Panyu22	Panyu3	Panyu2	Panyu	Panyu
S1334	S1292	Same_district	0.537968892076	Panyu31	Panyu22	Panyu3	Panyu2	Panyu	Panyu
S1334	S1180	Same_district	0.655077767483	Panyu31	Panyu12	Panyu3	Panyu1	Panyu	Panyu
S1334	S1317	Same_district	0.641354072103	Panyu31	Panyu22	Panyu3	Panyu2	Panyu	Panyu
S1334	S1250	Same_district	0.768526991421	Panyu31	Panyu11	Panyu3	Panyu1	Panyu	Panyu
S1334	S1336	Same_district	0.569075938707	Panyu31	Panyu12	Panyu3	Panyu1	Panyu	Panyu
S1334	S1356	Same_district	0.601097895604	Panyu31	Panyu12	Panyu3	Panyu1	Panyu	Panyu
S1334	S1425	Same_district	0.890210429835	Panyu31	Panyu11	Panyu3	Panyu1	Panyu	Panyu
S1334	S1381	Same_district	0.682525160365	Panyu31	Panyu12	Panyu3	Panyu1	Panyu	Panyu
S1334	S1399	Same_district	0.478499541957	Panyu31	Panyu12	Panyu3	Panyu1	Panyu	Panyu
S1334	S1421	Same_district	0.809698078715	Panyu31	Panyu21	Panyu3	Panyu2	Panyu	Panyu
S1329	S1225	Same_district	0.938700824694	Panyu21	Panyu12	Panyu2	Panyu1	Panyu	Panyu
S1329	S1294	Same_district	0.683440073626	Panyu21	Panyu11	Panyu2	Panyu1	Panyu	Panyu
S1329	S1214	Same_district	0.494967977475	Panyu21	Panyu32	Panyu2	Panyu3	Panyu	Panyu
S1329	S1295	Same_district	0.662397072974	Panyu21	Panyu11	Panyu2	Panyu1	Panyu	Panyu
S1329	S1335	Same_district	0.602012808811	Panyu21	Panyu12	Panyu2	Panyu1	Panyu	Panyu
S1329	S1209	Same_district	0.606587374426	Panyu21	Panyu11	Panyu2	Panyu1	Panyu	Panyu
S1329	S1331	Same_district	0.634949680445	Panyu21	Panyu32	Panyu2	Panyu3	Panyu	Panyu
S1329	S1240	Same_district	0.874656909185	Panyu21	Panyu32	Panyu2	Panyu3	Panyu	Panyu
S1329	S1217	Same_district	0.56999085142	Panyu21	Panyu12	Panyu2	Panyu1	Panyu	Panyu
S1329	S1332	Same_district	0.722781335614	Panyu21	Panyu11	Panyu2	Panyu1	Panyu	Panyu
S1329	S1383	Same_district	0.787740165726	Panyu21	Panyu32	Panyu2	Panyu3	Panyu	Panyu
S1329	S1180	Same_district	0.840805124204	Panyu21	Panyu12	Panyu2	Panyu1	Panyu	Panyu
S1329	S1250	Same_district	0.783165600699	Panyu21	Panyu11	Panyu2	Panyu1	Panyu	Panyu
S1329	S1336	Same_district	0.644098811687	Panyu21	Panyu12	Panyu2	Panyu1	Panyu	Panyu
S1329	S1356	Same_district	0.663311986643	Panyu21	Panyu12	Panyu2	Panyu1	Panyu	Panyu
S1329	S1399	Same_district	0.532479414429	Panyu21	Panyu12	Panyu2	Panyu1	Panyu	Panyu
S1329	S1425	Same_district	0.913083257565	Panyu21	Panyu11	Panyu2	Panyu1	Panyu	Panyu
S1329	S1381	Same_district	0.679780421239	Panyu21	Panyu12	Panyu2	Panyu1	Panyu	Panyu
S1329	S1304	Same_district	0.682525160936	Panyu21	Panyu11	Panyu2	Panyu1	Panyu	Panyu
S1329	S1183	Same_district	0.565416285827	Panyu21	Panyu11	Panyu2	Panyu1	Panyu	Panyu
S1329	S1384	Same_district	0.776761207995	Panyu21	Panyu32	Panyu2	Panyu3	Panyu	Panyu
S1329	S1330	Same_district	0.49496797697	Panyu21	Panyu32	Panyu2	Panyu3	Panyu	Panyu
S1329	S1181	Same_district	0.681610247249	Panyu21	Panyu12	Panyu2	Panyu1	Panyu	Panyu
S1329	S1416	Same_district	0.773101556979	Panyu21	Panyu12	Panyu2	Panyu1	Panyu	Panyu
S1329	S1233	Same_district	0.84537969015	Panyu21	Panyu12	Panyu2	Panyu1	Panyu	Panyu
S1329	S1210	Same_district	0.817017384085	Panyu21	Panyu11	Panyu2	Panyu1	Panyu	Panyu
S1329	S1395	Same_district	0.835315646094	Panyu21	Panyu11	Panyu2	Panyu1	Panyu	Panyu
S1329	S1222	Same_district	0.900274474452	Panyu21	Panyu32	Panyu2	Panyu3	Panyu	Panyu
S1329	S1344	Same_district	0.645013723048	Panyu21	Panyu12	Panyu2	Panyu1	Panyu	Panyu
S1329	S1380	Same_district	0.641354072207	Panyu21	Panyu12	Panyu2	Panyu1	Panyu	Panyu
S1329	S1221	Same_district	0.480329366882	Panyu21	Panyu11	Panyu2	Panyu1	Panyu	Panyu
S1329	S1360	Same_district	0.842634951056	Panyu21	Panyu11	Panyu2	Panyu1	Panyu	Panyu
S1329	S1185	Same_district	0.514181151571	Panyu21	Panyu11	Panyu2	Panyu1	Panyu	Panyu
S1329	S1402	Same_district	0.593778590563	Panyu21	Panyu32	Panyu2	Panyu3	Panyu	Panyu
S1001	S1089	Same_district	0.821591947197	Wengyuan32	Wengyuan22	Wengyuan3	Wengyuan2	Wengyuan	Wengyuan
S1001	S1007	Same_district	0.308325707925	Wengyuan32	Wengyuan11	Wengyuan3	Wengyuan1	Wengyuan	Wengyuan
S1001	S1083	Same_district	0.876486733629	Wengyuan32	Wengyuan22	Wengyuan3	Wengyuan2	Wengyuan	Wengyuan
S1001	S1151	Same_district	0.821591949	Wengyuan32	Wengyuan21	Wengyuan3	Wengyuan2	Wengyuan	Wengyuan
S1001	S1124	Same_district	0.407136322518	Wengyuan32	Wengyuan22	Wengyuan3	Wengyuan2	Wengyuan	Wengyuan
S1001	S1052	Same_district	0.430924060577	Wengyuan32	Wengyuan11	Wengyuan3	Wengyuan1	Wengyuan	Wengyuan
S1001	S1053	Same_district	0.401646841402	Wengyuan32	Wengyuan11	Wengyuan3	Wengyuan1	Wengyuan	Wengyuan
S1001	S1122	Same_district	0.797804206899	Wengyuan32	Wengyuan21	Wengyuan3	Wengyuan2	Wengyuan	Wengyuan
S1001	S1085	Same_district	0.392497711785	Wengyuan32	Wengyuan12	Wengyuan3	Wengyuan1	Wengyuan	Wengyuan
S1001	S1034	Same_district	0.710887464277	Wengyuan32	Wengyuan11	Wengyuan3	Wengyuan1	Wengyuan	Wengyuan
S1001	S1123	Same_district	0.892955168839	Wengyuan32	Wengyuan21	Wengyuan3	Wengyuan2	Wengyuan	Wengyuan
S1001	S1131	Same_district	0.777676119888	Wengyuan32	Wengyuan21	Wengyuan3	Wengyuan2	Wengyuan	Wengyuan
S1001	S990	Same_district	0.88655077766	Wengyuan32	Wengyuan11	Wengyuan3	Wengyuan1	Wengyuan	Wengyuan
S1001	S999	Same_district	0.445562669891	Wengyuan32	Wengyuan11	Wengyuan3	Wengyuan1	Wengyuan	Wengyuan
S1001	S1026	Same_district	0.747483988495	Wengyuan32	Wengyuan11	Wengyuan3	Wengyuan1	Wengyuan	Wengyuan
S1001	S1043	Same_district	0.663311983653	Wengyuan32	Wengyuan11	Wengyuan3	Wengyuan1	Wengyuan	Wengyuan
S1001	S1152	Same_district	0.405306496405	Wengyuan32	Wengyuan21	Wengyuan3	Wengyuan2	Wengyuan	Wengyuan
S1001	S1134	Same_district	0.430924061293	Wengyuan32	Wengyuan22	Wengyuan3	Wengyuan2	Wengyuan	Wengyuan
S1001	S1127	Same_district	0.756633119635	Wengyuan32	Wengyuan21	Wengyuan3	Wengyuan2	Wengyuan	Wengyuan
S1001	S991	Same_district	0.770356814196	Wengyuan32	Wengyuan11	Wengyuan3	Wengyuan1	Wengyuan	Wengyuan
S1001	S1120	Same_district	0.921317474882	Wengyuan32	Wengyuan12	Wengyuan3	Wengyuan1	Wengyuan	Wengyuan
S1001	S1139	Same_district	0.786825251147	Wengyuan32	Wengyuan12	Wengyuan3	Wengyuan1	Wengyuan	Wengyuan
S1001	S1016	Same_district	0.652333027262	Wengyuan32	Wengyuan11	Wengyuan3	Wengyuan1	Wengyuan	Wengyuan
S1001	S1074	Same_district	0.919487647718	Wengyuan32	Wengyuan11	Wengyuan3	Wengyuan1	Wengyuan	Wengyuan
S1001	S1107	Same_district	0.927721866494	Wengyuan32	Wengyuan22	Wengyuan3	Wengyuan2	Wengyuan	Wengyuan
S1001	S1092	Same_district	0.830741079915	Wengyuan32	Wengyuan21	Wengyuan3	Wengyuan2	Wengyuan	Wengyuan
S1001	S1096	Same_district	0.73650503221	Wengyuan32	Wengyuan21	Wengyuan3	Wengyuan2	Wengyuan	Wengyuan
S1001	S1115	Same_district	0.899359560094	Wengyuan32	Wengyuan22	Wengyuan3	Wengyuan2	Wengyuan	Wengyuan
S1416	S1414	Same_district	0.526075023289	Panyu12	Panyu22	Panyu1	Panyu2	Panyu	Panyu
S1416	S1320	Same_district	0.482159194741	Panyu12	Panyu22	Panyu1	Panyu2	Panyu	Panyu
S1416	S1315	Same_district	0.89021043078	Panyu12	Panyu22	Panyu1	Panyu2	Panyu	Panyu
S1416	S1423	Same_district	0.628545288629	Panyu12	Panyu22	Panyu1	Panyu2	Panyu	Panyu
S1416	S1410	Same_district	0.662397073325	Panyu12	Panyu22	Panyu1	Panyu2	Panyu	Panyu
S1416	S1415	Same_district	0.827081427914	Panyu12	Panyu22	Panyu1	Panyu2	Panyu	Panyu
S1416	S1310	Same_district	0.536139067072	Panyu12	Panyu22	Panyu1	Panyu2	Panyu	Panyu
S1416	S1292	Same_district	0.768526989769	Panyu12	Panyu22	Panyu1	Panyu2	Panyu	Panyu
S1416	S1317	Same_district	0.881976212823	Panyu12	Panyu22	Panyu1	Panyu2	Panyu	Panyu
S1416	S1419	Same_district	0.638609332458	Panyu12	Panyu22	Panyu1	Panyu2	Panyu	Panyu
S1416	S1278	Same_district	0.424519670425	Panyu12	Panyu22	Panyu1	Panyu2	Panyu	Panyu
S1383	S1335	Same_district	0.796889296492	Panyu32	Panyu12	Panyu3	Panyu1	Panyu	Panyu
S1383	S1209	Same_district	0.702653248703	Panyu32	Panyu11	Panyu3	Panyu1	Panyu	Panyu
S1383	S1183	Same_district	0.693504116387	Panyu32	Panyu11	Panyu3	Panyu1	Panyu	Panyu
S1383	S1304	Same_district	0.569990849495	Panyu32	Panyu11	Panyu3	Panyu1	Panyu	Panyu
S1383	S1294	Same_district	0.609332112242	Panyu32	Panyu11	Panyu3	Panyu1	Panyu	Panyu
S1383	S1225	Same_district	0.749313815499	Panyu32	Panyu12	Panyu3	Panyu1	Panyu	Panyu
S1383	S1410	Same_district	0.813357731347	Panyu32	Panyu22	Panyu3	Panyu2	Panyu	Panyu
S1383	S1315	Same_district	0.781335772235	Panyu32	Panyu22	Panyu3	Panyu2	Panyu	Panyu
S1383	S1295	Same_district	0.690759377072	Panyu32	Panyu11	Panyu3	Panyu1	Panyu	Panyu
S1383	S1419	Same_district	0.74656907624	Panyu32	Panyu22	Panyu3	Panyu2	Panyu	Panyu
S1383	S1332	Same_district	0.690759378382	Panyu32	Panyu11	Panyu3	Panyu1	Panyu	Panyu
S1383	S1414	Same_district	0.685269900056	Panyu32	Panyu22	Panyu3	Panyu2	Panyu	Panyu
S1383	S1217	Same_district	0.495882891488	Panyu32	Panyu12	Panyu3	Panyu1	Panyu	Panyu
S1383	S1233	Same_district	0.692589204231	Panyu32	Panyu12	Panyu3	Panyu1	Panyu	Panyu
S1383	S1210	Same_district	0.734675205469	Panyu32	Panyu11	Panyu3	Panyu1	Panyu	Panyu
S1383	S1423	Same_district	0.679780420199	Panyu32	Panyu22	Panyu3	Panyu2	Panyu	Panyu
S1383	S1181	Same_district	0.657822506145	Panyu32	Panyu12	Panyu3	Panyu1	Panyu	Panyu
S1383	S1416	Same_district	0.690759377536	Panyu32	Panyu12	Panyu3	Panyu1	Panyu	Panyu
S1383	S1221	Same_district	0.688929551067	Panyu32	Panyu11	Panyu3	Panyu1	Panyu	Panyu
S1383	S1320	Same_district	0.658737420317	Panyu32	Panyu22	Panyu3	Panyu2	Panyu	Panyu
S1383	S1185	Same_district	0.617566331235	Panyu32	Panyu11	Panyu3	Panyu1	Panyu	Panyu
S1383	S1360	Same_district	0.713632206141	Panyu32	Panyu11	Panyu3	Panyu1	Panyu	Panyu
S1383	S1395	Same_district	0.552607501882	Panyu32	Panyu11	Panyu3	Panyu1	Panyu	Panyu
S1383	S1278	Same_district	0.626715462067	Panyu32	Panyu22	Panyu3	Panyu2	Panyu	Panyu
S1383	S1380	Same_district	0.506861848014	Panyu32	Panyu12	Panyu3	Panyu1	Panyu	Panyu
S1383	S1344	Same_district	0.574565416936	Panyu32	Panyu12	Panyu3	Panyu1	Panyu	Panyu
S1383	S1356	Same_district	0.519670632079	Panyu32	Panyu12	Panyu3	Panyu1	Panyu	Panyu
S1383	S1336	Same_district	0.646843550764	Panyu32	Panyu12	Panyu3	Panyu1	Panyu	Panyu
