MicrobialFeature	NeissGroup	mean.Occup_Y	mean.Occup_N	FC	logFC
VF0373	Neis_high	22.4357630213107	19.2734920032133	1.16407350452296	0.219182158987287
VF0373	Neis_low	22.0428399719798	25.6086240853057	0.860758519902007	-0.216319539034614
VF0010	Neis_high	0.119582161592857	0.0328760103111888	3.6365664445519	1.86257693635742
VF0010	Neis_low	0.0484595049259259	0.009609119	5.03887153552482	2.33310067571156
VF0113	Neis_high	0.136255201010714	0.132088146804196	1.03154513751578	0.0448069508855035
VF0113	Neis_low	0.204800037262626	0.244565357313208	0.837410765796584	-0.255992629327055
VF0908	Neis_high	2.44841555393929	2.2119600993007	1.10689812430708	0.14652244676232
VF0908	Neis_low	2.2295357866431	2.62115310358491	0.850594067799061	-0.233457301511646
VF0011	Neis_high	0.0292176127392857	0.00508833573426573	5.73277521581169	2.51923371155152
VF0011	Neis_low	0	0	1	0
VF0759	Neis_high	0	0	1	0
VF0759	Neis_low	0.00321153284848485	0.00880959616226415	0.365269881887406	-1.45296529285183
VF1046	Neis_high	0.0288297554678571	0.00604079565384615	4.76627490295848	2.25286216380208
VF1046	Neis_low	0.0440015753602694	0.0705549080490566	0.623703432443681	-0.681067896326102
VF0816	Neis_high	0.00526502960357143	0	527.502960357143	9.04303538005063
VF0816	Neis_low	0.00535739734343434	0.00804456963773585	0.666379159264818	-0.58558481317468
VF0841	Neis_high	0.00157052123928571	0.00282397024825175	0.557705657023296	-0.842424190023097
VF0841	Neis_low	0	0.00126845688301887	0.00782192980680477	-6.99825969513036
VF0594	Neis_high	0.260442942539286	0.174737356657343	1.49045426220667	0.575752103809416
VF0594	Neis_low	0.359289064306397	0.347770789750943	1.03311935246252	0.0470069330599097
VF0705	Neis_high	0.287574251	0.283446741038462	1.01456133992939	0.0208560924348468
VF0705	Neis_low	0.268950728488215	0.269506676298113	0.997937241518655	-0.00297900497286383
VF0037	Neis_high	0	0	1	0
VF0037	Neis_low	0.0310415822323232	0	3105.15822323232	11.6004510674579
VF1254	Neis_high	0.043116902475	0.0529117270174825	0.814918652612247	-0.295272042083863
VF1254	Neis_low	0.0584137486531987	0.0498709640981132	1.17126342101733	0.228065579217833
VF0939	Neis_high	0.869766127210714	0.696289562475525	1.24914070621908	0.320935994744968
VF0939	Neis_low	0.782451827750842	1.60407042602264	0.487794636139895	-1.03565420074859
VF0758	Neis_high	0.238269109885714	0.365348232423077	0.652179392005029	-0.616659240311063
VF0758	Neis_low	0.316036962154882	0.622880029754717	0.507388057374005	-0.978838532462385
VF0650	Neis_high	0.0111102262678571	0.0164963655	0.673693204470551	-0.569836347923876
VF0650	Neis_low	0.00333481501010101	0	334.481501010101	8.38578261248303
VF0636	Neis_high	0.0137155658428571	0.00454102174475524	3.01593062232123	1.59260324160912
VF0636	Neis_low	0.00241443495286195	0.0112360033207547	0.215581916856419	-2.21369192586789
VF0270	Neis_high	0.11912674235	0.245658730409091	0.484948744399061	-1.04409582203903
VF0270	Neis_low	0.531527227936027	0.431580724335849	1.23157704270401	0.300506880090557
VF0271	Neis_high	0.0346591150964286	0.0361251930629371	0.959427974718303	-0.0597535890576003
VF0271	Neis_low	0.056136033037037	0.00905093777735849	6.19649250625415	2.63145181618889
VF0039	Neis_high	0.00627528725	0.0217889861468531	0.288329338238849	-1.79421045271903
VF0039	Neis_low	0.0436090150538721	0.0217874808528302	2.00110349211334	1.00079578178524
VF0268	Neis_high	0.0940218285607143	0.13620476779021	0.690320367506236	-0.534662044087098
VF0268	Neis_low	0.0808798187946128	0.137399539716981	0.588676877611405	-0.764452133128478
VF0048	Neis_high	6.488757035	6.39113780162238	1.01527413172214	0.0218693186211166
VF0048	Neis_low	1.22881980882492	1.20864496645283	1.01669197821715	0.0238826597187611
VF1250	Neis_high	2.85418689011429	2.69210854917133	1.06020475621062	0.0843429178475346
VF1250	Neis_low	4.2102448770202	3.74531774802642	1.12413523202042	0.168815600353954
VF0038	Neis_high	0.205557082539286	0.895962827933566	0.229434505300118	-2.1238457162544
VF0038	Neis_low	0.583388610427609	0.94739065669434	0.615788691199769	-0.69949272198307
VF0049	Neis_high	0.0127277140285714	0.0208340444825175	0.611096087386252	-0.710528850855567
VF0049	Neis_low	0.0031133177979798	0	312.33177979798	8.28693556100423
VF0903	Neis_high	0.113916544096429	0.0857368545174825	1.32863817264808	0.40994826970159
VF0903	Neis_low	0.0170791474511785	0.0237464999849057	0.719346177342475	-0.475241876178546
VF0943	Neis_high	0.201363620360714	0.406363190895105	0.495538644951344	-1.01293052343798
VF0943	Neis_low	0.308610322464646	3.31051554731698	0.0932239664227235	-3.42315529289597
VF0915	Neis_high	0	0	1	0
VF0915	Neis_low	0.00150879438047138	0.00327218917358491	0.462738221396455	-1.11173182688593
VF0944	Neis_high	0.05203778475	0.166596731909091	0.312399049867924	-1.67853802922091
VF0944	Neis_low	0.110324984114478	1.66684792786415	0.0661933943319676	-3.91716893709284
VF0334	Neis_high	10.8039414746679	8.70089246269231	1.24170469913816	0.312322114183343
VF0334	Neis_low	10.5418250008081	12.5605230992755	0.839282450632304	-0.252771680466812
VF1194	Neis_high	0.0223166193857143	0.0205857893391608	1.08403805350943	0.116415401198939
