MicrobialFeature	NeissGroup	mean.Occup_Y	mean.Occup_N	FC	logFC
M00337	Neis_low	783.486082796304	742.582471493061	40.903611303243	40.903611303243
M00354	Neis_high	1019.6878179441	1047.29681805905	-27.6090001149475	-27.6090001149475
M00354	Neis_low	965.971976893701	941.40285220991	24.5691246837915	24.5691246837915
M00367	Neis_high	997.279414750947	1180.93018962806	-183.650774877114	-183.650774877114
M00367	Neis_low	609.29059210206	419.604845285966	189.685746816094	189.685746816094
M00196	Neis_high	-1035.22552885438	-874.016287393523	-161.20924146086	-161.20924146086
M00196	Neis_low	-224.685873174254	-228.105593004657	3.41971983040307	3.41971983040307
M00333	Neis_high	-531.313032053899	-694.619874220066	163.306842166166	163.306842166166
M00333	Neis_low	-320.201723056894	-281.67854918999	-38.5231738669039	-38.5231738669039
M00398	Neis_high	1243.71719455838	1285.63842364913	-41.9212290907483	-41.9212290907483
M00398	Neis_low	1238.71117688716	1215.02753616408	23.6836407230796	23.6836407230796
M00265	Neis_high	-194.080031390924	-213.535878004813	19.4558466138888	19.4558466138888
M00265	Neis_low	-771.645145508136	-643.252709948678	-128.392435559458	-128.392435559458
M00374	Neis_high	174.890330270083	256.279431961418	-81.389101691335	-81.389101691335
M00374	Neis_low	-662.377940932113	-587.538641317918	-74.8392996141948	-74.8392996141948
M00152	Neis_high	0.65027877605192	275.102346409966	-274.452067633914	-274.452067633914
M00152	Neis_low	-1050.60270315179	-899.541623172369	-151.061079979422	-151.061079979422
M00382	Neis_high	-415.850677229518	-325.234783276171	-90.6158939533472	-90.6158939533472
M00382	Neis_low	-378.229003386932	-433.395373382495	55.1663699955633	55.1663699955633
M00208	Neis_high	-1031.29631483344	-641.169414869983	-390.126899963461	-390.126899963461
M00208	Neis_low	-1036.85525117512	-924.761431173659	-112.093820001457	-112.093820001457
M00194	Neis_high	-366.827448355666	-483.04588627684	116.218437921173	116.218437921173
M00194	Neis_low	-126.468552678432	-210.620613409221	84.1520607307896	84.1520607307896
M00383	Neis_high	532.470102887743	564.532164408627	-32.0620615208843	-32.0620615208843
M00383	Neis_low	561.006400011589	494.182348682573	66.824051329016	66.824051329016
M00237	Neis_high	184.5993910169	-25.9715761177215	210.570967134622	210.570967134622
M00237	Neis_low	152.806770870377	-52.4241335827963	205.230904453173	205.230904453173
M00015	Neis_high	-107.288794055848	39.2512041830794	-146.539998238927	-146.539998238927
M00015	Neis_low	708.70365568175	441.734075159288	266.969580522463	266.969580522463
M00416	Neis_high	-1124.3511669834	-1021.63841283152	-102.712754151876	-102.712754151876
M00416	Neis_low	-1031.04869186475	-887.708392544757	-143.340299319993	-143.340299319993
M00357	Neis_high	523.875682628139	383.56007927214	140.315603355999	140.315603355999
M00357	Neis_low	353.612948713329	478.460860160531	-124.847911447202	-124.847911447202
M00580	Neis_high	16.080151005813	228.057395823535	-211.977244817722	-211.977244817722
M00580	Neis_low	-259.622509407598	-259.639667131778	0.0171577241803789	0.0171577241803789
M00030	Neis_high	-276.165056119059	-649.043126673335	372.878070554276	372.878070554276
M00030	Neis_low	-383.654494165631	-363.657840168872	-19.9966539967581	-19.9966539967581
M00166	Neis_high	338.967409518715	656.233836170172	-317.266426651457	-317.266426651457
M00166	Neis_low	-109.074115203713	-118.875984430345	9.80186922663182	9.80186922663182
M00274	Neis_high	-1136.73534775394	-1206.23105324136	69.4957054874192	69.4957054874192
M00274	Neis_low	-997.68950146354	-1153.31570117512	155.626199711581	155.626199711581
M00343	Neis_high	1328.90411173033	1390.82230413257	-61.9181924022389	-61.9181924022389
M00343	Neis_low	1337.27795238865	1316.69681696316	20.581135425484	20.581135425484
M00176	Neis_high	-157.867659637951	-246.919475933932	89.0518162959807	89.0518162959807
M00176	Neis_low	-255.509708944261	-191.382849531542	-64.1268594127195	-64.1268594127195
M00009	Neis_high	117.331816310647	197.556290928414	-80.2244746177668	-80.2244746177668
M00009	Neis_low	-466.485093190001	-378.036114963496	-88.4489782265052	-88.4489782265052
M00244	Neis_high	-182.777748056907	-338.338471594734	155.560723537827	155.560723537827
M00244	Neis_low	-939.606729563901	-929.002475434109	-10.6042541297925	-10.6042541297925
M00136	Neis_high	128.799491809198	164.313510371313	-35.5140185621146	-35.5140185621146
M00136	Neis_low	168.337854864777	126.533091178092	41.804763686685	41.804763686685
M00477	Neis_high	-1225.74132880671	-1562.7151593702	336.973830563491	336.973830563491
M00477	Neis_low	-1267.74712399387	-1338.24137058331	70.4942465894453	70.4942465894453
M00050	Neis_high	65.7791476309761	343.847453893906	-278.06830626293	-278.06830626293
M00050	Neis_low	453.706982486023	357.561773028518	96.1452094575055	96.1452094575055
M00456	Neis_high	-195.065273103457	-246.258102910187	51.1928298067299	51.1928298067299
M00456	Neis_low	-228.335627941395	-321.097823922728	92.7621959813326	92.7621959813326
M00242	Neis_high	61.5024629676375	-12.5849232200072	74.0873861876447	74.0873861876447
M00242	Neis_low	823.653237789908	520.960991194287	302.692246595621	302.692246595621
M00480	Neis_high	883.978874767545	890.790331145604	-6.81145637805889	-6.81145637805889
M00480	Neis_low	878.211605170788	844.699479288525	33.5121258822633	33.5121258822633
M00577	Neis_high	259.069989121978	538.739137757347	-279.66914863537	-279.66914863537
M00577	Neis_low	-1182.94986286568	-1029.33849383533	-153.61136903035	-153.61136903035
M00003	Neis_high	80.6535908768771	198.462259405781	-117.808668528904	-117.808668528904
M00003	Neis_low	11.5460701591695	46.8313350173267	-35.2852648581572	-35.2852648581572
M00281	Neis_high	-1201.44450913778	-1216.1536686084	14.709159470621	14.709159470621
M00281	Neis_low	-1191.38477708151	-1124.13635847484	-67.248418606672	-67.248418606672
M00595	Neis_high	87.3653647355055	-52.6872486600571	140.052613395563	140.052613395563
M00595	Neis_low	154.159211318566	-0.566743419042255	154.725954737608	154.725954737608
M00525	Neis_high	198.567148225216	285.077085002516	-86.5099367772993	-86.5099367772993
M00525	Neis_low	-113.997085106893	-117.938715268969	3.94163016207617	3.94163016207617
M00268	Neis_high	83.8445324795282	22.9122409502212	60.9322915293071	60.9322915293071
M00268	Neis_low	-713.553416074018	-736.983736676706	23.4303206026873	23.4303206026873
M00366	Neis_high	203.615889543218	600.010593463707	-396.394703920488	-396.394703920488
M00366	Neis_low	666.71209474603	525.168864889807	141.543229856223	141.543229856223
M00554	Neis_high	174.038803080421	302.132058400296	-128.093255319875	-128.093255319875
M00554	Neis_low	457.081921498882	191.380523763241	265.701397735641	265.701397735641
M00240	Neis_high	440.970689364689	582.883187305054	-141.912497940365	-141.912497940365
M00240	Neis_low	-262.718751589941	-319.328170946286	56.6094193563455	56.6094193563455
M00013	Neis_high	-0.918003646327241	-187.432682854468	186.514679208141	186.514679208141
M00013	Neis_low	114.070152283729	93.0374646236698	21.0326876600593	21.0326876600593
M00174	Neis_high	-66.9387726706092	-223.037449051218	156.098676380609	156.098676380609
M00174	Neis_low	-146.108566170049	-108.05880745321	-38.0497587168398	-38.0497587168398
M00082	Neis_high	-194.106495579741	174.507468193313	-368.613963773054	-368.613963773054
M00082	Neis_low	18.6157138151827	168.295058675326	-149.679344860143	-149.679344860143
M00006	Neis_high	66.2763616993407	149.82822385537	-83.551862156029	-83.551862156029
M00006	Neis_low	-568.111044693524	-652.103266376757	83.9922216832325	83.9922216832325
M00150	Neis_high	-699.219302853471	-632.858024422073	-66.3612784313982	-66.3612784313982
M00150	Neis_low	-1039.8341512048	-1128.87723450162	89.0430832968223	89.0430832968223
M00308	Neis_high	-1574.14467798111	-1589.0651329261	14.9204549449871	14.9204549449871
M00308	Neis_low	-657.925201760624	-538.143150480983	-119.782051279641	-119.782051279641
M00602	Neis_high	-176.833380952384	-405.627316425217	228.793935472834	228.793935472834
M00602	Neis_low	335.477999159862	244.7324208029	90.7455783569617	90.7455783569617
M00609	Neis_high	364.40517520043	496.200653621592	-131.795478421162	-131.795478421162
M00609	Neis_low	-259.589266423879	-355.145203877045	95.5559374531658	95.5559374531658
M00269	Neis_high	311.679510956435	303.308318550854	8.37119240558133	8.37119240558133
M00269	Neis_low	487.25963151847	170.800376940502	316.459254577968	316.459254577968
M00495	Neis_high	-587.643910737282	-522.159314660977	-65.4845960763055	-65.4845960763055
M00495	Neis_low	121.065485530826	-60.4275790703316	181.493064601157	181.493064601157
M00447	Neis_high	-890.049788098799	-889.76512561631	-0.284662482489125	-0.284662482489125
M00447	Neis_low	-1270.96181237657	-1343.22856016289	72.2667477863258	72.2667477863258
M00535	Neis_high	520.182052399608	965.539640865233	-445.357588465626	-445.357588465626
M00535	Neis_low	-651.864216499631	-548.166694099241	-103.69752240039	-103.69752240039
M00273	Neis_high	-942.961984358782	-1098.14200532902	155.180020970234	155.180020970234
M00273	Neis_low	-806.435776040388	-888.681047302551	82.2452712621636	82.2452712621636
M00312	Neis_high	1271.31641992478	1330.92004862948	-59.6036287046991	-59.6036287046991
M00312	Neis_low	1309.0432294262	1264.10284354397	44.9403858822257	44.9403858822257
M00154	Neis_high	-561.107784642447	-538.190893403033	-22.9168912394135	-22.9168912394135
M00154	Neis_low	-662.27355459589	-573.810477888186	-88.4630767077039	-88.4630767077039
M00004	Neis_high	155.587792448851	299.257095106425	-143.669302657574	-143.669302657574
M00004	Neis_low	-0.366051462856805	-52.4201158358794	52.0540643730226	52.0540643730226
M00250	Neis_high	-1060.13734154736	-1200.65038190557	140.513040358209	140.513040358209
M00250	Neis_low	-1129.28676918941	-1130.90489715727	1.61812796785921	1.61812796785921
M00325	Neis_high	-1135.4066834151	-1231.82650002929	96.4198166141928	96.4198166141928
M00325	Neis_low	-811.856641531905	-977.754608184047	165.897966652141	165.897966652141
M00096	Neis_high	-48.6426064012726	-191.440520840299	142.797914439026	142.797914439026
M00096	Neis_low	-27.2758248472072	111.038698817155	-138.314523664362	-138.314523664362
M00496	Neis_high	71.8568885791519	59.9670549365208	11.8898336426311	11.8898336426311
M00496	Neis_low	-11.4302414072467	-259.207809645963	247.777568238717	247.777568238717
M00471	Neis_high	303.439576851023	364.612904476995	-61.1733276259724	-61.1733276259724
M00471	Neis_low	310.72383975453	274.036282292265	36.6875574622655	36.6875574622655
M00047	Neis_high	552.221458047318	476.463141013204	75.7583170341136	75.7583170341136
M00047	Neis_low	520.009657145209	549.84169056379	-29.8320334185811	-29.8320334185811
M00283	Neis_high	-683.972392541172	-749.294051080021	65.3216585388491	65.3216585388491
M00283	Neis_low	-52.6855549515732	-93.7629120589407	41.0773571073675	41.0773571073675
M00226	Neis_high	-1069.88217431558	-1332.2981726065	262.415998290917	262.415998290917
M00226	Neis_low	-1037.488558809	-1095.50072287797	58.0121640689695	58.0121640689695
M00061	Neis_high	-379.926349549961	-517.774273157156	137.847923607195	137.847923607195
M00061	Neis_low	-244.522501128554	-463.173429631413	218.650928502859	218.650928502859
M00135	Neis_high	-729.505994982635	-913.198573637631	183.692578654995	183.692578654995
M00135	Neis_low	-303.535028212741	-405.676739265467	102.141711052726	102.141711052726
M00064	Neis_high	353.985951862886	354.119849294931	-0.133897432045615	-0.133897432045615
M00064	Neis_low	-957.319799172658	-749.88608186464	-207.433717308018	-207.433717308018
M00596	Neis_high	-474.865340067397	-646.299237273756	171.433897206359	171.433897206359
M00596	Neis_low	-477.463970433692	-303.505024290597	-173.958946143095	-173.958946143095
M00144	Neis_high	766.655810823217	964.71036036823	-198.054549545014	-198.054549545014
M00144	Neis_low	-1495.53792931627	-1277.04695824848	-218.490971067785	-218.490971067785
M00256	Neis_high	574.172175721641	657.535359797521	-83.3631840758803	-83.3631840758803
M00256	Neis_low	-204.82340410448	-15.4676323643106	-189.35577174017	-189.35577174017
M00088	Neis_high	-245.905482304724	-448.112349729726	202.206867425002	202.206867425002
M00088	Neis_low	-284.464952217921	-336.504868132534	52.0399159146125	52.0399159146125
M00241	Neis_high	355.421451575926	351.290559996325	4.13089157960087	4.13089157960087
M00241	Neis_low	370.630031440043	326.664054408618	43.965977031425	43.965977031425
M00190	Neis_high	-431.954879106704	-492.10957129479	60.1546921880862	60.1546921880862
M00190	Neis_low	175.52061317491	-110.458493926416	285.979107101326	285.979107101326
M00217	Neis_high	1245.68610148141	1285.21993344656	-39.5338319651419	-39.5338319651419
M00217	Neis_low	1242.92937725518	1206.2911015896	36.6382756655835	36.6382756655835
M00331	Neis_high	-579.509454585407	-832.116484996501	252.607030411094	252.607030411094
M00331	Neis_low	-713.385362286834	-532.762940558143	-180.622421728692	-180.622421728692
M00543	Neis_high	-293.470953494101	-387.393813517568	93.9228600234673	93.9228600234673
M00543	Neis_low	-345.345998432527	-334.284115159665	-11.0618832728613	-11.0618832728613
M00530	Neis_high	-555.006791317117	-483.533536560308	-71.4732547568085	-71.4732547568085
M00530	Neis_low	-593.126645568357	-340.68986965532	-252.436775913037	-252.436775913037
M00121	Neis_high	129.772927004443	81.19267204332	48.5802549611234	48.5802549611234
M00121	Neis_low	-805.108006608285	-594.32190167586	-210.786104932424	-210.786104932424
M00569	Neis_high	347.347388705975	298.516510317435	48.8308783885402	48.8308783885402
M00569	Neis_low	574.801254119336	347.62092099057	227.180333128766	227.180333128766
M00028	Neis_high	-511.980140321526	-224.119705901938	-287.860434419589	-287.860434419589
M00028	Neis_low	-28.8217568914406	-99.0591418191885	70.237384927748	70.237384927748
M00170	Neis_high	230.235646453435	475.903677674552	-245.668031221117	-245.668031221117
M00170	Neis_low	-304.576897347287	-169.703142451925	-134.873754895362	-134.873754895362
M00012	Neis_high	-626.649875758804	-643.273387859262	16.623512100458	16.623512100458
M00012	Neis_low	-192.551422924041	-107.599179705162	-84.9522432188789	-84.9522432188789
M00115	Neis_high	38.5347929886101	171.634185110559	-133.099392121949	-133.099392121949
M00115	Neis_low	-400.869277540034	-156.361189954605	-244.508087585429	-244.508087585429
M00458	Neis_high	637.776338704861	631.022332226156	6.75400647870538	6.75400647870538
M00458	Neis_low	627.603734945888	588.029334499277	39.5744004466108	39.5744004466108
M00221	Neis_high	-410.677245321277	-537.281503342091	126.604258020814	126.604258020814
M00221	Neis_low	95.7515305246639	-35.6942078626481	131.445738387312	131.445738387312
M00511	Neis_high	-358.511412962875	-166.62146080296	-191.889952159915	-191.889952159915
M00511	Neis_low	-91.132209422741	-122.972588837471	31.8403794147302	31.8403794147302
M00582	Neis_high	-346.519402500249	-276.305592605705	-70.2138098945439	-70.2138098945439
M00582	Neis_low	545.456327170734	312.891811891419	232.564515279315	232.564515279315
M00446	Neis_high	680.865670418249	688.149399299087	-7.28372888083732	-7.28372888083732
M00446	Neis_low	658.857977597812	666.804312816718	-7.94633521890614	-7.94633521890614
M00151	Neis_high	1.34500721208117	313.445420805183	-312.100413593102	-312.100413593102
M00151	Neis_low	-1046.43027972038	-770.775493075004	-275.654786645376	-275.654786645376
M00045	Neis_high	-62.3746296084192	131.154321484275	-193.528951092694	-193.528951092694
M00045	Neis_low	462.48346792419	193.303903491012	269.179564433179	269.179564433179
M00011	Neis_high	176.304084209911	286.733566419934	-110.429482210023	-110.429482210023
M00011	Neis_low	-655.240798407133	-532.209431721109	-123.031366686023	-123.031366686023
M00391	Neis_high	1498.18215388731	1531.74719152186	-33.5650376345538	-33.5650376345538
M00391	Neis_low	1524.60098714553	1467.7362049852	56.8647821603245	56.8647821603245
M00239	Neis_high	-654.93781079037	-1047.48621030457	392.5483995142	392.5483995142
M00239	Neis_low	-35.7649256394157	79.726277251363	-115.491202890779	-115.491202890779
M00324	Neis_high	-821.56875835208	-838.364758954667	16.7960006025874	16.7960006025874
M00324	Neis_low	-1072.8799444316	-1199.77862953046	126.898685098854	126.898685098854
M00520	Neis_high	-242.688198530953	-620.228029059114	377.539830528162	377.539830528162
M00520	Neis_low	-338.726318822259	-436.444554342552	97.7182355202931	97.7182355202931
M00133	Neis_high	3.27184489559739	-320.938052408274	324.209897303872	324.209897303872
M00133	Neis_low	-73.1068238070701	-87.8341225436307	14.7272987365606	14.7272987365606
M00290	Neis_high	593.608563494239	505.491351778565	88.1172117156739	88.1172117156739
M00290	Neis_low	509.249684776528	516.067802442509	-6.81811766598099	-6.81811766598099
M00589	Neis_high	-1022.92124525404	-1049.29023757893	26.3689923248919	26.3689923248919
M00589	Neis_low	-630.11174862843	-594.326652441091	-35.7850961873386	-35.7850961873386
M00349	Neis_high	-746.723614523615	-1121.69809047438	374.974475950764	374.974475950764
M00349	Neis_low	-1182.07527814775	-1222.93001378064	40.8547356328897	40.8547356328897
M00341	Neis_high	1545.44313104226	1582.11022123873	-36.6670901964715	-36.6670901964715
M00341	Neis_low	1547.25219934817	1535.86226792636	11.3899314218065	11.3899314218065
M00364	Neis_high	-127.969862822557	181.699655644135	-309.669518466692	-309.669518466692
M00364	Neis_low	-304.484184553273	-322.805279230005	18.3210946767317	18.3210946767317
M00126	Neis_high	-70.2762034535059	-302.099698396875	231.823494943369	231.823494943369
M00126	Neis_low	68.5502148813116	229.451415939883	-160.901201058572	-160.901201058572
M00415	Neis_high	240.62119491626	283.119001896373	-42.4978069801129	-42.4978069801129
M00415	Neis_low	231.361494906445	236.237807797865	-4.87631289142027	-4.87631289142027
M00497	Neis_high	-358.94425977468	-384.42638057565	25.4821208009699	25.4821208009699
M00497	Neis_low	-383.056317851423	-345.049483272764	-38.0068345786598	-38.0068345786598
M00550	Neis_high	-794.595267983808	-787.470660048166	-7.12460793564196	-7.12460793564196
M00550	Neis_low	15.8055558644285	-57.7357208503312	73.5412767147597	73.5412767147597
M00101	Neis_high	1779.2406265139	1829.90232048465	-50.6616939707446	-50.6616939707446
M00101	Neis_low	1789.14648724128	1790.85687148433	-1.71038424304902	-1.71038424304902
M00318	Neis_high	1626.04479841809	1675.36140949236	-49.316611074267	-49.316611074267
M00318	Neis_low	1668.14693164755	1647.1285417188	21.0183899287515	21.0183899287515
M00155	Neis_high	-710.281540504788	-882.796798760797	172.515258256009	172.515258256009
M00155	Neis_low	-783.659205999909	-779.1344123697	-4.5247936302095	-4.5247936302095
M00555	Neis_high	-1196.04136477049	-1416.03898603966	219.997621269178	219.997621269178
M00555	Neis_low	-1066.66439171266	-947.912129192035	-118.752262520625	-118.752262520625
M00313	Neis_high	-1273.20293050636	-1502.00479374312	228.801863236752	228.801863236752
M00313	Neis_low	-368.231943762027	-495.40504403895	127.173100276922	127.173100276922
M00081	Neis_high	54.6093494619607	70.4918535003743	-15.8825040384136	-15.8825040384136
M00081	Neis_low	18.4762976029911	109.832348298658	-91.3560506956665	-91.3560506956665
M00533	Neis_high	-434.711969736788	-721.193499082453	286.481529345665	286.481529345665
M00533	Neis_low	-442.554299279138	-598.261462527652	155.707163248513	155.707163248513
M00307	Neis_high	-88.3642597992951	25.4894367711704	-113.853696570465	-113.853696570465
M00307	Neis_low	-574.624297006276	-471.155464377802	-103.468832628474	-103.468832628474
M00455	Neis_high	1298.13346942454	1346.88976753121	-48.7562981066642	-48.7562981066642
M00455	Neis_low	1301.15623450791	1271.2168186772	29.9394158307091	29.9394158307091
M00605	Neis_high	-653.807721732741	-859.275124595293	205.467402862551	205.467402862551
M00605	Neis_low	-373.80776659694	-508.308483315352	134.500716718412	134.500716718412
M00219	Neis_high	-49.9768516666052	-63.6536333255195	13.6767816589142	13.6767816589142
M00219	Neis_low	-55.7584221316442	-67.5273191862923	11.7688970546481	11.7688970546481
M00149	Neis_high	671.974418267724	654.338838710787	17.6355795569374	17.6355795569374
M00149	Neis_low	-1039.34473346288	-883.690223037983	-155.654510424898	-155.654510424898
M00019	Neis_high	-26.2643284686631	105.883365231887	-132.14769370055	-132.14769370055
M00019	Neis_low	-249.56726627228	-134.4693534538	-115.09791281848	-115.09791281848
M00085	Neis_high	459.555818368627	504.302637788722	-44.7468194200953	-44.7468194200953
M00085	Neis_low	493.3185299366	469.170073224326	24.1484567122746	24.1484567122746
M00473	Neis_high	-1.30665318696322	-67.9222130851752	66.615559898212	66.615559898212
M00473	Neis_low	-44.754534218257	-57.11297371618	12.358439497923	12.358439497923
M00279	Neis_high	-1116.8224191606	-1520.54626553525	403.723846374655	403.723846374655
M00279	Neis_low	-790.863864554677	-603.809950989585	-187.053913565092	-187.053913565092
M00575	Neis_high	-910.524471386979	-1061.35921370273	150.834742315754	150.834742315754
M00575	Neis_low	-661.713097118188	-827.525885926148	165.81278880796	165.81278880796
M00044	Neis_high	1.51231547186088	57.3156354994788	-55.8033200276179	-55.8033200276179
M00044	Neis_low	170.113862182987	-137.221474361328	307.335336544316	307.335336544316
M00029	Neis_high	323.294861183671	779.040309806802	-455.745448623131	-455.745448623131
M00029	Neis_low	-449.032071370978	-413.390091089944	-35.6419802810336	-35.6419802810336
M00348	Neis_high	824.606315578677	804.37366061959	20.2326549590874	20.2326549590874
M00348	Neis_low	800.322378936287	787.09897990636	13.2233990299274	13.2233990299274
M00498	Neis_high	1262.79791589341	1308.38606476471	-45.588148871298	-45.588148871298
M00498	Neis_low	1272.81017650913	1272.17296074319	0.637215765945029	0.637215765945029
M00232	Neis_high	48.0248278961123	20.5851743398226	27.4396535562897	27.4396535562897
M00232	Neis_low	-0.418044298466656	-21.2420423439769	20.8239980455102	20.8239980455102
M00601	Neis_high	1932.66334031128	1983.75217614162	-51.0888358303484	-51.0888358303484
M00601	Neis_low	1966.0960608772	1951.14615016765	14.9499107095417	14.9499107095417
M00581	Neis_high	-584.410878632467	-557.382833441884	-27.0280451905829	-27.0280451905829
