MicrobialFeature	NeissGroup	mean.Occup_Y	mean.Occup_N	FC	logFC
ARG211	Neis_high	6.4322693337805e-05	3.32805800179008e-05	1.71722960521937	0.780082950327322
ARG211	Neis_low	5.55338884052253e-05	2.59743137142325e-05	1.82168557615314	0.865273970737285
ARG212	Neis_high	0	0	1	0
ARG212	Neis_low	5.21990603922542e-06	0	1.52199060392254	0.605959452326219
ARG213	Neis_high	1.63734160325798e-05	4.59435173157013e-05	0.471429350495589	-1.08488651343913
ARG213	Neis_low	1.26044897925529e-05	4.9666796094e-06	1.51032095177316	0.594855163013383
ARG214	Neis_high	0.000469413592044883	0.000501937525116185	0.936468941080417	-0.0946969480349621
ARG214	Neis_low	0.000459517045513772	0.000816875658983206	0.567820615364502	-0.816492866212124
ARG215	Neis_high	0.00153904054474364	0.00158357599337611	0.97205313783742	-0.040892913155983
ARG215	Neis_low	0.00184829942862086	0.00213473011256365	0.866449078014572	-0.206813131485306
ARG216	Neis_high	0.00558889579025751	0.00527506046122062	1.05938159673663	0.083222351894607
ARG216	Neis_low	0.00641435466313586	0.00676147745447949	0.948737510583602	-0.0759191062303524
ARG217	Neis_high	0.000147551583362119	9.30998456543939e-05	1.52814567628215	0.611782080305636
ARG217	Neis_low	0.000152369225588525	0.000103104191738466	1.43557213126085	0.521625821522387
ARG218	Neis_high	6.94537932639629e-05	0.000250712270538006	0.304756631132098	-1.71427048241821
ARG218	Neis_low	0.000157294114400437	0.000482885821946996	0.339417583041021	-1.55886679132374
ARG219	Neis_high	3.09452044343039e-05	2.02361222116732e-05	1.35418173493479	0.437421365571109
ARG219	Neis_low	1.79142418586145e-05	1.9913781710881e-05	0.933156567377801	-0.0998089344650078
ARG22	Neis_high	2.55351552066918e-06	0	1.25535155206692	0.328091437005174
ARG22	Neis_low	1.97793691585745e-06	0	1.19779369158575	0.260379439213937
ARG220	Neis_high	0.00149880511318596	0.00139240144071504	1.07587247800934	0.105507086959319
ARG220	Neis_low	0.00159770225394208	0.00165960606266109	0.962923104974629	-0.0545074998311929
ARG221	Neis_high	6.73087017499563e-05	9.67279551031285e-05	0.724352880885377	-0.465235392779222
ARG221	Neis_low	6.41774374041522e-05	0.000371395883188166	0.194489349974331	-2.36223693792725
ARG222	Neis_high	0.00298640521249432	0.00238008157577203	1.25368323946284	0.326172877180183
ARG222	Neis_low	0.0028912762832688	0.00350236095629058	0.826018828751829	-0.275753427241079
ARG223	Neis_high	0.00266649038320457	0.00208071635481551	1.28017862252804	0.356345122613052
ARG223	Neis_low	0.00258791151131184	0.0029976264594131	0.863774656317788	-0.211273107285508
ARG224	Neis_high	4.16349930547334e-06	2.92334616820554e-06	1.09596223154022	0.132198081776098
ARG224	Neis_low	7.90000734541406e-07	0	1.07900007345414	0.109694963039017
ARG225	Neis_high	0.000244960258937786	0.000375680781849346	0.66106550011449	-0.597134870039861
ARG225	Neis_low	0.000267372926631918	0.000217282692723449	1.22038736565576	0.287339149270334
ARG226	Neis_high	2.75733060049921e-06	5.26692844967971e-06	0.835618680112885	-0.259083350920599
ARG226	Neis_low	4.70424016130003e-06	0	1.47042401613	0.556232235170424
ARG227	Neis_high	1.34283705997017e-05	0	2.34283705997017	1.22825662089023
ARG227	Neis_low	0	0	1	0
ARG228	Neis_high	0	2.49073578674912e-06	0.800593349401287	-0.320858463705546
ARG228	Neis_low	2.42408027789178e-06	4.77409977168507e-06	0.840936535551414	-0.24993116872337
ARG229	Neis_high	6.96798910449968e-06	1.55436130164443e-05	0.664275217980172	-0.59014700188277
ARG229	Neis_low	3.66710399284271e-05	4.51867739602185e-05	0.845692483530022	-0.24179493879796
