MicrobialFeature	NeissGroup	mean.Occup_Y	mean.Occup_N	FC	logFC
K02708	Neis_high	1.98123802006193e-05	2.23490468473342e-05	0.921584501123443	-0.11781164062924
K02708	Neis_low	0	8.74305575522179e-06	0.533530931700612	-0.906356180505935
K02709	Neis_high	1.45676075566558e-05	2.40458993939184e-05	0.721602542273983	-0.47072367353408
K02709	Neis_low	9.8788458833824e-07	7.75312644868887e-06	0.618926734966715	-0.69215945338962
K02712	Neis_high	1.93730704763778e-05	3.292792889881e-05	0.684241500343895	-0.547422486360885
K02712	Neis_low	1.21354229887719e-06	1.66184326898619e-05	0.421269818156801	-1.24718353705815
K02716	Neis_high	0	5.03974209788676e-07	0.952020616223617	-0.0709352791256484
K02716	Neis_low	5.14857179256083e-07	2.07889760927366e-06	0.870514637956963	-0.200059537470073
K02717	Neis_high	3.50641879107393e-07	1.52427776424268e-06	0.898159701705835	-0.154956101620232
K02717	Neis_low	3.70424021218395e-07	1.7691830005463e-06	0.881150715452128	-0.18253929045368
K02719	Neis_high	8.03893548100389e-06	1.54959404939031e-05	0.707521869425353	-0.49915335270414
K02719	Neis_low	1.24245895628721e-07	6.584292568779e-06	0.610471978448346	-0.712003019955459
K02720	Neis_high	1.47435168390641e-07	8.59342435774211e-09	1.01387225338727	0.0198758860543431
K02720	Neis_low	2.8907269334442e-07	1.64419655327478e-06	0.883622381868052	-0.178498132734362
K02724	Neis_high	7.31248773558931e-06	1.62354134363891e-05	0.659890029084753	-0.599702476042406
K02724	Neis_low	8.31771867359125e-07	7.80363901843935e-06	0.608402128134624	-0.716902895401714
K02725	Neis_high	2.87595556558861e-08	5.42755173488653e-07	0.951246556580837	-0.0721087686761639
K02725	Neis_low	1.96427535820821e-07	0	1.01964275358208	0.0280637718894882
K02726	Neis_high	2.26713967005649e-07	7.8122292322055e-08	1.01474398408489	0.0211157870357348
K02726	Neis_low	0	0	1	0
K02727	Neis_high	1.23681860596172e-07	1.45367271079702e-07	0.997862530758709	-0.0030870166526155
K02727	Neis_low	3.17492828227863e-07	0	1.03174928282279	0.0450924355163852
K02728	Neis_high	1.02549287786798e-07	5.80075548630345e-07	0.954865515028826	-0.0666305391876303
K02728	Neis_low	1.02327800416945e-06	0	1.10232780041694	0.140553303503607
K02729	Neis_high	1.47105084988316e-06	1.98343843840536e-06	0.957242022716948	-0.0630443626216984
K02729	Neis_low	5.07817726382547e-07	9.0662346556018e-07	0.963434536780614	-0.0537414529335762
K02731	Neis_high	0	1.63250136814571e-07	0.983937211559595	-0.0233618397514991
K02731	Neis_low	5.35809797158388e-09	1.68742962207059e-07	0.983932638985693	-0.0233685442901055
K02732	Neis_high	3.21005833100748e-07	9.84522406646992e-07	0.93959531885112	-0.0898885691565572
