phenotype	taxon	Neis_high.Pvalue	Neis_low.Pvalue	Neis_high.Padj	Neis_low.Padj
Occupational_pollution	M00277	0.89005015173962	0.372607725211435	1	1
Occupational_pollution	M00279	0.0344561505453779	0.240975988407669	1	1
Occupational_pollution	M00280	0.265744415985681	0.597302204506502	1	1
Occupational_pollution	M00281	0.158655622729561	0.941000644279385	1	1
Occupational_pollution	M00283	0.556951938643646	0.77716525224414	1	1
Occupational_pollution	M00287	0.840760048626416	0.173110610499537	1	1
Occupational_pollution	M00288	0.678750617998713	0.90484473709167	1	1
Occupational_pollution	M00290	0.616531453986852	0.835116951750496	1	1
Occupational_pollution	M00298	0.0940938885938105	0.0128471452872574	1	1
Occupational_pollution	M00299	0.811828436987007	0.000598282345675896	1	0.299141172837948
Occupational_pollution	M00300	0.242387399340897	0.644382653663505	1	1
Occupational_pollution	M00303	0.896953420098495	0.353340628847814	1	1
Occupational_pollution	M00306	0.0534731858641815	0.946522180289797	1	1
Occupational_pollution	M00307	0.692864854232386	0.607036210564655	1	1
Occupational_pollution	M00308	0.209748060424517	0.415977730968003	1	1
Occupational_pollution	M00310	0.26298960546137	0.414376733858077	1	1
Occupational_pollution	M00311	0.889237429283093	0.168993999191654	1	1
Occupational_pollution	M00312	0.684949484353695	0.345978329469214	1	1
Occupational_pollution	M00313	0.945797156718952	0.882674160952538	1	1
Occupational_pollution	M00316	0.547230644802448	0.785818756168207	1	1
Occupational_pollution	M00317	0.772844524370018	0.980706584316781	1	1
Occupational_pollution	M00318	0.715378947429287	0.627828195146956	1	1
Occupational_pollution	M00319	0.526207682808526	0.607096322082986	1	1
Occupational_pollution	M00320	0.880105231376484	0.0978148348185847	1	1
Occupational_pollution	M00321	0.661536445995759	0.707805828055777	1	1
Occupational_pollution	M00323	0.641952411089516	0.135759121407385	1	1
Occupational_pollution	M00324	0.811712035328542	0.68883748492018	1	1
Occupational_pollution	M00325	0.712471394198231	0.706972143110941	1	1
Occupational_pollution	M00328	0.988836060808254	0.884351732185677	1	1
Occupational_pollution	M00330	0.789573772246355	0.809199828811795	1	1
Occupational_pollution	M00331	0.552395761576657	0.00550570245368968	1	1
Occupational_pollution	M00332	0.349003527460385	0.425982439466394	1	1
Occupational_pollution	M00333	0.822005824587545	0.71909292246397	1	1
Occupational_pollution	M00334	0.342511810802081	0.566493852522664	1	1
Occupational_pollution	M00335	0.357569093845901	0.47054683418297	1	1
Occupational_pollution	M00336	0.328848966816099	0.0126206946705627	1	1
Occupational_pollution	M00337	0.564201171460794	0.340894021360018	1	1
Occupational_pollution	M00338	0.205652760411261	0.0818155297902061	1	1
Occupational_pollution	M00339	0.0694816143691182	0.797602039927147	1	1
Occupational_pollution	M00340	0.620052625623563	0.51670530604118	1	1
Occupational_pollution	M00341	0.774089901589659	0.758363523832223	1	1
Occupational_pollution	M00342	0.733647428602292	0.20322516783789	1	1
Occupational_pollution	M00343	0.628016464254032	0.620350389984829	1	1
Occupational_pollution	M00344	0.99334065480679	0.895906080190416	1	1
Occupational_pollution	M00345	0.340371983173119	0.0420439885707821	1	1
Occupational_pollution	M00346	0.750353796931331	0.084635153988088	1	1
Occupational_pollution	M00348	0.813225532153269	0.73110411133266	1	1
Occupational_pollution	M00349	0.155114128934776	0.730177438689541	1	1
Occupational_pollution	M00351	0.846492148059314	0.566943560552831	1	1
Occupational_pollution	M00352	0.65474594568119	0.869981574408549	1	1
Occupational_pollution	M00353	0.962324217083173	0.700164039549597	1	1
Occupational_pollution	M00354	0.67073786758862	0.47019182461151	1	1
Occupational_pollution	M00355	0.869250158169859	0.702239380428952	1	1
Occupational_pollution	M00356	0.605000176610786	0.616192767457427	1	1
Occupational_pollution	M00357	0.283155694304957	0.172846495327826	1	1
Occupational_pollution	M00358	0.45328319667438	0.527556347108922	1	1
Occupational_pollution	M00359	0.745422430753301	0.597195838155412	1	1
Occupational_pollution	M00360	0.731791468582744	0.462763382476575	1	1
Occupational_pollution	M00361	0.335194453621106	0.231883421411071	1	1
Occupational_pollution	M00362	0.698132944803078	0.399331788939641	1	1
Occupational_pollution	M00364	0.170204915401004	0.674942740379148	1	1
Occupational_pollution	M00365	0.980906148353344	0.494957958188951	1	1
Occupational_pollution	M00366	0.20019246385028	0.188681610220051	1	1
Occupational_pollution	M00367	0.899962315784033	0.123453895691321	1	1
Occupational_pollution	M00373	0.920765383980515	0.0873611649180982	1	1
Occupational_pollution	M00374	0.860856553022737	0.348569253070103	1	1
Occupational_pollution	M00375	0.36105934276478	0.42710276714085	1	1
Occupational_pollution	M00376	0.864282499195958	0.261794153704478	1	1
Occupational_pollution	M00377	0.678281965094536	0.972002494786662	1	1
Occupational_pollution	M00378	0.413578776835754	0.729934899701402	1	1
Occupational_pollution	M00379	0.204825768435229	0.450323367998817	1	1
Occupational_pollution	M00380	0.204825768435229	0.450323367998817	1	1
Occupational_pollution	M00381	0.204825768435229	0.450323367998817	1	1
Occupational_pollution	M00382	0.204825768435229	0.450323367998817	1	1
Occupational_pollution	M00383	0.540907153029228	0.340067258599317	1	1
Occupational_pollution	M00387	0.204825768435229	0.450323367998817	1	1
Occupational_pollution	M00388	0.732455897045225	0.808593536221916	1	1
Occupational_pollution	M00389	0.803281761668233	0.674913730951823	1	1
Occupational_pollution	M00390	0.98726174486544	0.266165135204978	1	1
Occupational_pollution	M00391	0.98726174486544	0.266165135204978	1	1
Occupational_pollution	M00394	0.322002503781201	0.318868569608203	1	1
Occupational_pollution	M00396	0.65348301757948	0.406645784820796	1	1
Occupational_pollution	M00397	0.901615257731575	0.166440173910509	1	1
Occupational_pollution	M00398	0.846492148059314	0.566943560552831	1	1
Occupational_pollution	M00401	0.875166081022717	0.532999027668358	1	1
Occupational_pollution	M00402	0.619059697202544	0.180812018889583	1	1
Occupational_pollution	M00403	0.766219538092979	0.771033686128887	1	1
Occupational_pollution	M00407	0.204825768435229	0.450323367998817	1	1
Occupational_pollution	M00411	0.204825768435229	0.450323367998817	1	1
Occupational_pollution	M00412	0.817890368866068	0.675246530946144	1	1
Occupational_pollution	M00415	0.511830628546546	0.905738186762751	1	1
Occupational_pollution	M00416	0.715522456352726	0.570404776982606	1	1
Occupational_pollution	M00417	0.143804490138146	0.825003605447254	1	1
Occupational_pollution	M00422	0.881141924364591	0.662299637955805	1	1
Occupational_pollution	M00425	0.918813581541498	0.682187896698173	1	1
Occupational_pollution	M00427	0.648503214210522	0.220743130485273	1	1
Occupational_pollution	M00429	0.742536005954806	0.0105930169698661	1	1
Occupational_pollution	M00430	0.583617395163828	0.76793375513711	1	1
Occupational_pollution	M00432	0.121826566919414	0.869167009902421	1	1
Occupational_pollution	M00433	0.685808457452079	0.504703439729705	1	1
Occupational_pollution	M00434	0.836825517288413	1.71158875403341e-05	1	0.0085750596577074
Occupational_pollution	M00435	0.660723100323111	0.301961403249861	1	1
Occupational_pollution	M00436	0.296321875689658	0.115267253228486	1	1
Occupational_pollution	M00438	0.131511310177702	0.251829940355636	1	1
Occupational_pollution	M00439	0.239191869642848	0.0269518072970572	1	1
Occupational_pollution	M00440	0.686563839731979	0.227433151881272	1	1
Occupational_pollution	M00442	0.751086307858278	0.748116315926523	1	1
Occupational_pollution	M00443	0.339274743524804	0.148138082492416	1	1
Occupational_pollution	M00444	0.504988790073485	0.378211815068703	1	1
Occupational_pollution	M00445	0.367491249814935	0.384072367557476	1	1
Occupational_pollution	M00446	0.812400522079039	0.838758631571248	1	1
Occupational_pollution	M00447	0.490482089793295	0.393715999852158	1	1
Occupational_pollution	M00449	0.204066683668926	0.456622060467825	1	1
Occupational_pollution	M00450	0.783742826854503	0.6727032938344	1	1
Occupational_pollution	M00451	0.114582956263874	0.446304751329099	1	1
Occupational_pollution	M00452	0.90531588929274	0.48215435856472	1	1
Occupational_pollution	M00453	0.451930478524732	0.137743067356156	1	1
Occupational_pollution	M00454	0.402744877420528	0.640153512631478	1	1
Occupational_pollution	M00455	0.359337537436285	0.506425908027598	1	1
Occupational_pollution	M00456	0.856331052976628	0.29483928857158	1	1
Occupational_pollution	M00457	0.57739038070934	0.802937360135686	1	1
Occupational_pollution	M00458	0.517939121466821	0.435325986566857	1	1
Occupational_pollution	M00459	0.103150203874106	0.0741003625338659	1	1
Occupational_pollution	M00460	0.490765833888462	0.158058249445311	1	1
Occupational_pollution	M00461	0.603529114310012	0.68756904149528	1	1
Occupational_pollution	M00465	0.743442768240669	0.642282971537088	1	1
Occupational_pollution	M00467	0.737518269645629	0.663850721845408	1	1
Occupational_pollution	M00468	0.589670195492212	0.633013995277687	1	1
Occupational_pollution	M00471	0.796087403477471	0.556845553600026	1	1
Occupational_pollution	M00472	0.279181261189189	0.486385007335699	1	1
Occupational_pollution	M00473	0.369818142306772	0.785539200303494	1	1
Occupational_pollution	M00474	0.535354708799675	0.364984977620535	1	1
Occupational_pollution	M00475	0.642947529867436	0.456074520512523	1	1
Occupational_pollution	M00477	0.653396128974972	0.245237563015544	1	1
Occupational_pollution	M00478	0.810611950608793	0.831468777512378	1	1
Occupational_pollution	M00479	0.988586504548886	0.703847531883139	1	1
Occupational_pollution	M00480	0.56155236120991	0.368154666068568	1	1
Occupational_pollution	M00481	0.391583067613269	0.0181753455304528	1	1
Occupational_pollution	M00483	0.552999591951677	0.568458894168189	1	1
Occupational_pollution	M00485	0.809810466290485	0.62106437829384	1	1
Occupational_pollution	M00486	0.95860655569788	0.478355743866117	1	1
Occupational_pollution	M00488	0.788292517530249	0.808081310395776	1	1
Occupational_pollution	M00491	0.0798255240838805	0.004731500769019	1	1
Occupational_pollution	M00492	0.907912161171113	0.76472358443878	1	1
Occupational_pollution	M00493	0.797910666854499	0.941883620664175	1	1
Occupational_pollution	M00495	0.486467174582887	0.149754045086596	1	1
Occupational_pollution	M00496	0.207741842183075	0.0201737859971525	1	1
Occupational_pollution	M00497	0.911123932215679	0.482996823335765	1	1
Occupational_pollution	M00498	0.745163979190217	0.864206446086385	1	1
Occupational_pollution	M00499	0.622382883812009	0.518141068124298	1	1
Occupational_pollution	M00500	0.313224607827012	0.517497939468868	1	1
Occupational_pollution	M00501	0.702392283690329	0.244838451047265	1	1
Occupational_pollution	M00502	0.774225358263624	0.773727502605728	1	1
Occupational_pollution	M00504	0.739776895561304	0.393385584945897	1	1
Occupational_pollution	M00506	0.990714411620316	0.643500661987539	1	1
Occupational_pollution	M00507	0.80578201583496	0.259205171091556	1	1
Occupational_pollution	M00511	0.180235137699628	0.860328233420965	1	1
Occupational_pollution	M00512	0.726884102989024	0.787574776477998	1	1
Occupational_pollution	M00515	0.99611571895362	0.0881706291570566	1	1
Occupational_pollution	M00518	0.435012472276497	0.454268403590354	1	1
Occupational_pollution	M00519	0.0786523728593778	0.00131604978507515	1	0.6567088427525
Occupational_pollution	M00520	0.0850455053241335	0.942872581377656	1	1
Occupational_pollution	M00521	0.239702656942201	0.00307506613126433	1	1
Occupational_pollution	M00522	0.988475973939066	0.763584650309925	1	1
Occupational_pollution	M00523	0.792373289652907	0.903692488446616	1	1
Occupational_pollution	M00524	0.753179425497899	0.789051596102726	1	1
Occupational_pollution	M00525	0.421508703866593	0.554497159731757	1	1
Occupational_pollution	M00526	0.465353902300879	0.553699923007284	1	1
Occupational_pollution	M00527	0.879931401177551	0.200546369206958	1	1
Occupational_pollution	M00528	0.629663715678176	0.862364580380633	1	1
Occupational_pollution	M00529	0.398855835372165	0.469372081271315	1	1
Occupational_pollution	M00530	0.530806799324889	0.0208740702575339	1	1
Occupational_pollution	M00531	0.835352991172943	0.464236074005968	1	1
Occupational_pollution	M00532	0.836423839127141	0.197245121812805	1	1
Occupational_pollution	M00533	0.871098145813838	0.590679350658547	1	1
Occupational_pollution	M00535	0.240818508312104	0.399725634880955	1	1
Occupational_pollution	M00539	0.547682557520927	0.812991088414762	1	1
Occupational_pollution	M00542	0.384985712055064	0.287645931969133	1	1
Occupational_pollution	M00543	0.547682557520927	0.812991088414762	1	1
Occupational_pollution	M00545	0.854496418476576	0.497533169571077	1	1
Occupational_pollution	M00546	0.272292036997248	0.660160395339392	1	1
Occupational_pollution	M00547	0.547682557520927	0.812991088414762	1	1
Occupational_pollution	M00548	0.619240020690449	0.381036922913176	1	1
Occupational_pollution	M00549	0.454963039127331	0.779525385153277	1	1
Occupational_pollution	M00550	0.674748124797034	0.533753299739335	1	1
Occupational_pollution	M00551	0.803931768490812	0.525663122114272	1	1
Occupational_pollution	M00554	0.309333299372499	0.0361402432922376	1	1
Occupational_pollution	M00555	0.604959398665124	0.130707558555626	1	1
Occupational_pollution	M00563	0.857144158007823	0.692932859558575	1	1
Occupational_pollution	M00565	0.941020560368923	0.10738282076629	1	1
Occupational_pollution	M00567	0.908947479000024	0.997966972945895	1	1
Occupational_pollution	M00568	0.446782619503664	0.247078690389764	1	1
Occupational_pollution	M00569	0.417445277051104	0.0306366961615614	1	1
Occupational_pollution	M00570	0.835083702906292	0.405925132582465	1	1
Occupational_pollution	M00572	0.721722790451588	0.807324977438686	1	1
Occupational_pollution	M00573	0.38915465183824	0.158018647514591	1	1
Occupational_pollution	M00575	0.716764336761999	0.626613647990652	1	1
Occupational_pollution	M00577	0.381566203965545	0.130228668068982	1	1
Occupational_pollution	M00579	0.397557903207114	0.492054574328612	1	1
Occupational_pollution	M00580	0.754445517360386	0.893960840894206	1	1
Occupational_pollution	M00581	0.739887760167969	0.60459782202614	1	1
Occupational_pollution	M00582	0.13188308206646	0.00903302617199796	1	1
Occupational_pollution	M00585	0.0157686985624322	0.0880088917607981	1	1
Occupational_pollution	M00586	0.784782667703013	0.642263051848973	1	1
