phenotype	taxon	group	Nsamples	levels	levels_SampleSize	effect.size	R2	F.stat	Pvalue
Occupational_pollution	Achromobacter	Neis_high	815	0:1	421:394	-0.05973	0.00137482984854935	1.12617547648693	0.288910862892729
Occupational_pollution	Achromobacter	Neis_low	811	0:1	390:421	0.05179	0.000413384338824258	0.33624949256557	0.562165192146346
Occupational_pollution	Shuttleworthia	Neis_high	815	0:1	421:394	-0.11364	0.00581476164951149	4.82042659197748	0.0284090934358044
Occupational_pollution	Shuttleworthia	Neis_low	811	0:1	390:421	4e-04	2.59486872232484e-08	2.13087449693047e-05	0.996318015928021
Occupational_pollution	Mannheimia	Neis_high	815	0:1	421:394	-0.07433	0.00143606498976676	1.19818625220735	0.274011895138435
Occupational_pollution	Mannheimia	Neis_low	811	0:1	390:421	0.06765	0.000840318141812797	0.712081683569383	0.399005544982633
Occupational_pollution	Acholeplasma	Neis_high	815	0:1	421:394	-0.09915	0.00307734770668939	2.52279361945139	0.112604296393288
Occupational_pollution	Acholeplasma	Neis_low	811	0:1	390:421	-0.04795	0.000392446304169933	0.323905233129148	0.569429687611226
Occupational_pollution	Pyramidobacter	Neis_high	815	0:1	421:394	-0.16283	0.00672362940317889	5.60716977460288	0.0181225443324828
Occupational_pollution	Pyramidobacter	Neis_low	811	0:1	390:421	0.02322	0.000100836162072026	0.0828679293606384	0.773522321890113
Occupational_pollution	Schwartzia	Neis_high	815	0:1	421:394	-0.04418	0.000456607244722448	0.393735367122952	0.53052038024359
Occupational_pollution	Schwartzia	Neis_low	811	0:1	390:421	0.18182	0.00691241065529775	5.73963609179715	0.0168147874656421
Occupational_pollution	Peptostreptococcus	Neis_high	815	0:1	421:394	-0.09579	0.00247679398229472	2.06913266072731	0.150695636012326
Occupational_pollution	Peptostreptococcus	Neis_low	811	0:1	390:421	-0.04217	0.000339242033925213	0.2854067894692	0.593327353485861
Occupational_pollution	ML615J-28	Neis_high	815	0:1	421:394	-0.03236	0.000259691484608797	0.212556109518555	0.644895819635199
Occupational_pollution	ML615J-28	Neis_low	811	0:1	390:421	-0.03738	0.000287281289894158	0.237631349687327	0.626055522303735
Occupational_pollution	Bacteroides	Neis_high	815	0:1	421:394	0.06461	0.000933177337228483	0.762760818813622	0.382726356556001
Occupational_pollution	Bacteroides	Neis_low	811	0:1	390:421	0.05078	0.000537296702527185	0.434198449912368	0.510125363893259
Occupational_pollution	BS11	Neis_high	815	0:1	421:394	0.03331	0.000280439779671141	0.242714812514808	0.622386516693072
Occupational_pollution	BS11	Neis_low	811	0:1	390:421	-0.06478	0.000802058126790114	0.691041262962624	0.406058164099677
Occupational_pollution	Burkholderiaceae	Neis_high	815	0:1	421:394	-0.06129	0.0029086734113208	2.42613024308558	0.119720181122563
Occupational_pollution	Burkholderiaceae	Neis_low	811	0:1	390:421	0.03204	0.000368286489786256	0.298533968008864	0.584955108374342
Occupational_pollution	Sediminibacterium	Neis_high	815	0:1	421:394	-0.0176	0.000353594881833362	0.295022417600476	0.587170239984262
Occupational_pollution	Sediminibacterium	Neis_low	811	0:1	390:421	0.07013	0.00209740629213303	1.72164387223641	0.189857468214949
Occupational_pollution	Sphingomonas	Neis_high	815	0:1	421:394	-0.01463	0.000156041981020743	0.128227092143709	0.720371254586313
Occupational_pollution	Sphingomonas	Neis_low	811	0:1	390:421	0.0388	0.00062629435176418	0.51010947949837	0.475299539458632
Occupational_pollution	Ruminococcus	Neis_high	815	0:1	421:394	0.04074	0.000578922823529383	0.477875137219871	0.489585672376982
Occupational_pollution	Ruminococcus	Neis_low	811	0:1	390:421	-0.03286	0.000173164644392876	0.145242446314955	0.703225009280867
Occupational_pollution	Aeromonadaceae	Neis_high	815	0:1	421:394	0.02843	0.000202955498857134	0.169749648138108	0.680444083161872
Occupational_pollution	Aeromonadaceae	Neis_low	811	0:1	390:421	-0.05753	0.000759089894143104	0.63400690170462	0.426125272495597
Occupational_pollution	Sneathia	Neis_high	815	0:1	421:394	-0.09726	0.00427860090847236	3.6382830155199	0.056820764064314
Occupational_pollution	Sneathia	Neis_low	811	0:1	390:421	0.02922	0.00012696807986827	0.106590027551559	0.744145533966006
Occupational_pollution	Bifidobacterium	Neis_high	815	0:1	421:394	0.0173	0.000147467427005412	0.121721229553258	0.727266355327869
Occupational_pollution	Bifidobacterium	Neis_low	811	0:1	390:421	0.00226	7.55916468669904e-07	0.000615341021332018	0.980215829126817
Occupational_pollution	Desulfomicrobium	Neis_high	815	0:1	421:394	-0.12181	0.00274305005823856	2.28395235017952	0.131110815654271
Occupational_pollution	Desulfomicrobium	Neis_low	811	0:1	390:421	0.03222	0.00026107669434218	0.225846549335543	0.634750358142719
Occupational_pollution	Lactococcus	Neis_high	815	0:1	421:394	0.00772	1.49693868758682e-05	0.0121356689842353	0.912308345440631
Occupational_pollution	Lactococcus	Neis_low	811	0:1	390:421	0.12259	0.00295706010419489	2.40577252495655	0.121283428983078
Occupational_pollution	Desulfovibrio	Neis_high	815	0:1	421:394	-0.03761	0.000310394003040622	0.255683002404545	0.613240048382617
Occupational_pollution	Desulfovibrio	Neis_low	811	0:1	390:421	0.0312	0.000212291856924507	0.173160119681936	0.677429913388096
Occupational_pollution	Desulfobulbus	Neis_high	815	0:1	421:394	-0.0071	1.33542809836878e-05	0.0111053974900722	0.916098831955607
Occupational_pollution	Desulfobulbus	Neis_low	811	0:1	390:421	0.12044	0.00270038410058686	2.19198784782317	0.139123385937765
Occupational_pollution	Actinomycetaceae	Neis_high	815	0:1	421:394	-0.10625	0.00240150479180657	2.02179855850167	0.15544270585086
Occupational_pollution	Actinomycetaceae	Neis_low	811	0:1	390:421	-0.02965	0.000191217619330872	0.158595848583901	0.690558711457527
Occupational_pollution	Stenotrophomonas	Neis_high	815	0:1	421:394	-0.06168	0.00046088750158331	0.383363676008084	0.535983709276979
Occupational_pollution	Stenotrophomonas	Neis_low	811	0:1	390:421	-0.01612	0.000177338787247294	0.155803615691246	0.693154864390137
Occupational_pollution	Eikenella	Neis_high	815	0:1	421:394	-0.11062	0.0024881989852763	2.04258068964384	0.153337897008638
Occupational_pollution	Eikenella	Neis_low	811	0:1	390:421	0.03613	0.000332286323031457	0.271224497279631	0.602655480129245
Occupational_pollution	Rs-045	Neis_high	815	0:1	421:394	-0.02708	0.000307281136107755	0.249696126555004	0.617425674896744
Occupational_pollution	Rs-045	Neis_low	811	0:1	390:421	0.03737	0.000216355648020049	0.178016288905533	0.673196794601495
