phenotype	taxon	Neis_high.Pvalue	Neis_low.Pvalue	Neis_high.Padj	Neis_low.Padj
Occupational_pollution	Prevotella_7	0.622454186942403	0.0955504527729202	1	1
Occupational_pollution	Pseudomonas	0.0671660840458781	0.956849146109287	1	1
Occupational_pollution	Pyramidobacter	0.0181225443324828	0.773522321890113	1	1
Occupational_pollution	RF39	0.370757132594271	0.423710224370517	1	1
Occupational_pollution	Rothia	0.339357906865815	0.520644930828123	1	1
Occupational_pollution	Rs-045	0.617425674896744	0.673196794601495	1	1
Occupational_pollution	Ruminococcus	0.489585672376982	0.703225009280867	1	1
Occupational_pollution	Schwartzia	0.53052038024359	0.0168147874656421	1	1
Occupational_pollution	Sediminibacterium	0.587170239984262	0.189857468214949	1	1
Occupational_pollution	Selenomonas	0.646877633045631	0.680814812668125	1	1
Occupational_pollution	Sharpea	0.360423472461596	0.1678097332462	1	1
Occupational_pollution	Shuttleworthia	0.0284090934358044	0.996318015928021	1	1
Occupational_pollution	Slackia	0.595365033988306	0.853575846875134	1	1
Occupational_pollution	Sneathia	0.056820764064314	0.744145533966006	1	1
Occupational_pollution	Sphingomonas	0.720371254586313	0.475299539458632	1	1
Occupational_pollution	SR1	0.898756592395789	0.465295668424419	1	1
Occupational_pollution	Staphylococcus	0.830731137457166	0.137867829213716	1	1
Occupational_pollution	Stenotrophomonas	0.535983709276979	0.693154864390137	1	1
Occupational_pollution	Streptococcus	0.302109644333865	0.14404623584967	1	1
Occupational_pollution	Streptophyta	0.704839039765105	0.502997671964786	1	1
Occupational_pollution	Tannerella	0.352308388363327	0.475088745597038	1	1
Occupational_pollution	TG5	0.322925902065739	0.839966169788826	1	1
Occupational_pollution	Tissierellaceae	0.535648893934285	0.846028502684453	1	1
Occupational_pollution	TM7-3	0.134508942802673	0.581804746059566	1	1
Occupational_pollution	Treponema	0.369478372173583	0.0997827593678883	1	1
Occupational_pollution	Veillonella	0.807967564875708	0.642126640698583	1	1
Occupational_pollution	Weeksellaceae	0.711704993239776	0.529850543374646	1	1
