phenotype	taxon	group	Nsamples	levels	levels_SampleSize	effect.size	R2	F.stat	Pvalue
Occupational_pollution	ARG32	Neis_high	557	0:1	280:277	-0.13597	0.00224771980829865	1.24610824441334	0.264787204502276
Occupational_pollution	ARG32	Neis_low	555	0:1	260:295	-0.06919	0.00298004096943822	1.64053226966241	0.200797231645579
Occupational_pollution	ARG33	Neis_high	557	0:1	280:277	-0.0123	4.52670975705886e-05	0.0254001876364995	0.873432764454992
Occupational_pollution	ARG33	Neis_low	555	0:1	260:295	-0.02484	0.000105059622431285	0.0585042145182746	0.808966885903941
Occupational_pollution	ARG34	Neis_high	557	0:1	280:277	0.07933	0.00113765154740502	0.638974024185482	0.424429528977846
Occupational_pollution	ARG34	Neis_low	555	0:1	260:295	-0.04955	0.000710921614432671	0.394367874712114	0.53027539895889
Occupational_pollution	ARG35	Neis_high	557	0:1	280:277	0.07078	0.00191863360160527	1.06055788082443	0.303543119959188
Occupational_pollution	ARG35	Neis_low	555	0:1	260:295	0.01409	3.03958297652555e-05	0.0169501224001603	0.896462059157324
Occupational_pollution	ARG36	Neis_high	557	0:1	280:277	0.08298	0.00113199990983408	0.645669022628434	0.422014419775193
Occupational_pollution	ARG36	Neis_low	555	0:1	260:295	0.15051	0.0067022238437734	3.81496653460788	0.0513079535163892
Occupational_pollution	ARG37	Neis_high	557	0:1	280:277	0.10443	0.00163691722810835	0.939374886174786	0.332867005019274
Occupational_pollution	ARG37	Neis_low	555	0:1	260:295	-0.07371	0.00211723800043558	1.19266888357673	0.275274398902622
Occupational_pollution	ARG38	Neis_high	557	0:1	280:277	-0.11919	0.0036576917166565	2.26008528434264	0.133323856907504
Occupational_pollution	ARG38	Neis_low	555	0:1	260:295	0.01899	6.76579815294676e-05	0.0466833367040272	0.829019272089058
Occupational_pollution	ARG39	Neis_high	557	0:1	280:277	0.00646	1.58596900102781e-05	0.00980792999818003	0.921146767550174
Occupational_pollution	ARG39	Neis_low	555	0:1	260:295	-0.16019	0.00405227193740171	2.86058503902982	0.0913461640992398
Occupational_pollution	ARG40	Neis_high	557	0:1	280:277	-0.01859	4.74547261552147e-05	0.027354901029662	0.868695635144921
Occupational_pollution	ARG40	Neis_low	555	0:1	260:295	-0.02294	0.000217849501144812	0.122863567659768	0.726084670901128
Occupational_pollution	ARG41	Neis_high	557	0:1	280:277	0.14383	0.00338624572468427	1.93432116846796	0.164851969554236
Occupational_pollution	ARG41	Neis_low	555	0:1	260:295	-0.14771	0.00733480656362962	4.26464999544083	0.0393855950117913
Occupational_pollution	ARG42	Neis_high	557	0:1	280:277	-0.04873	0.000494907782488369	0.327837038502583	0.567170761153878
Occupational_pollution	ARG42	Neis_low	555	0:1	260:295	-0.05493	0.000671139671572202	0.40507035684136	0.524749467990404
Occupational_pollution	ARG43	Neis_high	557	0:1	280:277	0.00598	8.07594191078176e-06	0.00476854577566642	0.94497134835689
Occupational_pollution	ARG43	Neis_low	555	0:1	260:295	-0.08025	0.00133768903286267	0.808916333036289	0.368838036977809
Occupational_pollution	ARG44	Neis_high	557	0:1	280:277	0.05375	0.000532410852582734	0.296375466056131	0.58638550120365
Occupational_pollution	ARG44	Neis_low	555	0:1	260:295	0.01145	3.51886694245594e-05	0.0194481483338081	0.889140853161191
Occupational_pollution	ARG45	Neis_high	557	0:1	280:277	-0.03667	0.000327539833620959	0.187503462460245	0.665173324473071
Occupational_pollution	ARG45	Neis_low	555	0:1	260:295	0.0214	9.28499983021483e-05	0.0522486634000898	0.819281372201531
Occupational_pollution	ARG46	Neis_high	557	0:1	280:277	0	0.000101959160102694	0.0758972988444494	0.783040277828969
Occupational_pollution	ARG46	Neis_low	555	0:1	260:295	0.01182	1.58647620879734e-05	0.00880553061268499	0.925272500030589
Occupational_pollution	ARG47	Neis_high	557	0:1	280:277	-0.08	0.00128879142883539	0.718246643262998	0.397090303895451
Occupational_pollution	ARG47	Neis_low	555	0:1	260:295	-0.04368	0.000447268039181867	0.25076083015211	0.616742030237763
Occupational_pollution	ARG48	Neis_high	557	0:1	280:277	-0.00209	1.10869496929011e-06	0.000658751734169001	0.979532976368555
Occupational_pollution	ARG48	Neis_low	555	0:1	260:295	-0.01577	4.66536332311834e-05	0.0273369930600098	0.868738454656427
Occupational_pollution	ARG49	Neis_high	557	0:1	280:277	0.0331	0.000364165511437429	0.199994501580451	0.65490230947905
Occupational_pollution	ARG49	Neis_low	555	0:1	260:295	0.01947	6.13165471969879e-05	0.0343308777430342	0.853073702383559
Occupational_pollution	ARG50	Neis_high	557	0:1	280:277	0.06001	0.000372045308216601	0.205714501322277	0.650327152288109
Occupational_pollution	ARG50	Neis_low	555	0:1	260:295	-0.04754	0.00665293608199999	3.68684017563013	0.055365026225069
Occupational_pollution	ARG51	Neis_high	557	0:1	280:277	0.10749	0.00169646080204315	0.952990130096308	0.329390873058797
Occupational_pollution	ARG51	Neis_low	555	0:1	260:295	-0.08572	0.00257851285889569	1.42741668685365	0.232706171483973
Occupational_pollution	ARG52	Neis_high	557	0:1	280:277	0.01043	2.20295852074587e-05	0.0133062922958508	0.908207739757007
Occupational_pollution	ARG52	Neis_low	555	0:1	260:295	0.03199	0.000236931950640847	0.137221814708787	0.711202598930384
Occupational_pollution	ARG53	Neis_high	557	0:1	280:277	-0.15922	0.00539116450553313	3.06975414065008	0.0803218628908259
Occupational_pollution	ARG53	Neis_low	555	0:1	260:295	0.13608	0.00403609892657258	2.32011319595041	0.128290743447142
Occupational_pollution	ARG54	Neis_high	557	0:1	280:277	-0.14399	0.00290179961477785	1.60510928734322	0.205719806391255
Occupational_pollution	ARG54	Neis_low	555	0:1	260:295	0.05118	0.00102236020387504	0.565730621162324	0.452285171439523
Occupational_pollution	ARG55	Neis_high	557	0:1	280:277	0.13384	0.00178258907478396	0.986388539756549	0.32106578031277
Occupational_pollution	ARG55	Neis_low	555	0:1	260:295	0	0.000430911373066778	0.940281038224256	0.33263570902092
Occupational_pollution	ARG56	Neis_high	557	0:1	280:277	0.12023	0.00143790462199485	0.80112811849449	0.371149973857896
Occupational_pollution	ARG56	Neis_low	555	0:1	260:295	0	0.00117626195295084	0.940281038224256	0.33263570902092
Occupational_pollution	ARG57	Neis_high	557	0:1	280:277	-0.05233	0.000279653315226234	0.154755962387866	0.694184481935279
Occupational_pollution	ARG57	Neis_low	555	0:1	260:295	-0.03102	0.00411921063830773	2.28175234435928	0.131483450191887
Occupational_pollution	ARG58	Neis_high	557	0:1	280:277	-0.14439	0.00363289857970009	2.02971369270063	0.154819932716027
Occupational_pollution	ARG58	Neis_low	555	0:1	260:295	-0.07724	0.00159768149771978	0.886020464390096	0.346975034399854
Occupational_pollution	ARG59	Neis_high	557	0:1	280:277	0.01693	5.70948192659196e-05	0.0328031977244944	0.856343197272004
Occupational_pollution	ARG59	Neis_low	555	0:1	260:295	-0.06293	0.000909600680042755	0.574426347164487	0.448832933025941
Occupational_pollution	ARG60	Neis_high	557	0:1	280:277	-0.05052	0.000579271598913914	0.327236800925322	0.567525715293153
Occupational_pollution	ARG60	Neis_low	555	0:1	260:295	0.06855	0.00107532531475343	0.608302062738678	0.43576640600294
Occupational_pollution	ARG61	Neis_high	557	0:1	280:277	0.21581	0.00836794588818996	4.67532719080664	0.0310316783889478
Occupational_pollution	ARG61	Neis_low	555	0:1	260:295	0.00744	1.73976023970651e-05	0.00963608895574857	0.921838491185382
Occupational_pollution	ARG62	Neis_high	557	0:1	280:277	-0.09661	0.000928185663772134	0.516225876463152	0.472762850193874
Occupational_pollution	ARG62	Neis_low	555	0:1	260:295	0	0.00104146965770013	0.94028103822477	0.332635709020787
Occupational_pollution	ARG63	Neis_high	557	0:1	280:277	0.02158	0.000139256265791227	0.078806992967896	0.779026839030573
Occupational_pollution	ARG63	Neis_low	555	0:1	260:295	0.014	3.41169359368149e-05	0.0194301827158122	0.889191737645927
Occupational_pollution	ARG64	Neis_high	557	0:1	280:277	0.09499	0.00156512185368145	0.882326186847759	0.347979935072895
Occupational_pollution	ARG64	Neis_low	555	0:1	260:295	0.16899	0.00758213586809828	4.21865539351077	0.0404583111921505
Occupational_pollution	ARG65	Neis_high	557	0:1	280:277	-0.1623	0.00300977422298392	1.66221581898135	0.197849323274917
Occupational_pollution	ARG65	Neis_low	555	0:1	260:295	-0.07064	0.00437205489075489	2.40761546474579	0.121326645408161
Occupational_pollution	ARG66	Neis_high	557	0:1	280:277	-0.01413	9.07429726101144e-05	0.0500197863550535	0.823112349505617
Occupational_pollution	ARG66	Neis_low	555	0:1	260:295	0.07301	0.000773621607239133	0.429488096845845	0.512516762562059
Occupational_pollution	ARG67	Neis_high	557	0:1	280:277	-0.02178	0.000101675686922656	0.0558578472662154	0.813255268098585
Occupational_pollution	ARG67	Neis_low	555	0:1	260:295	-0.04748	0.000476639682367493	0.262204953238625	0.608816783411749
Occupational_pollution	ARG68	Neis_high	557	0:1	280:277	-0.02427	0.000117368692518952	0.0721721993151703	0.788301214095686
Occupational_pollution	ARG68	Neis_low	555	0:1	260:295	0.08354	0.00163234951454234	0.947724696379902	0.330731010923374
Occupational_pollution	ARG69	Neis_high	557	0:1	280:277	0.09025	0.00258127217421597	1.43979671350363	0.230691679413565
Occupational_pollution	ARG69	Neis_low	555	0:1	260:295	-0.12912	0.00275362977222567	1.53965838741714	0.215202517406197
Occupational_pollution	ARG70	Neis_high	557	0:1	280:277	-0.11795	0.00302565546454188	1.67442754588919	0.196212621410621
Occupational_pollution	ARG70	Neis_low	555	0:1	260:295	-0.10722	0.00239919182011776	1.32606111025952	0.250012080961305
Occupational_pollution	ARG71	Neis_high	557	0:1	280:277	-0.02793	0.000214140208070833	0.124198812088631	0.72466015841513
Occupational_pollution	ARG71	Neis_low	555	0:1	260:295	-0.16066	0.0049140992700618	2.79699612447311	0.0950150166484239
Occupational_pollution	ARG72	Neis_high	557	0:1	280:277	-0.03952	0.000346384134901581	0.196017629228479	0.658129710791284
Occupational_pollution	ARG72	Neis_low	555	0:1	260:295	-0.15571	0.00505315207690941	2.83690906152176	0.0926938184766529
Occupational_pollution	ARG73	Neis_high	557	0:1	280:277	-0.12429	0.00297284928571797	1.64276629408509	0.200489352410414
Occupational_pollution	ARG73	Neis_low	555	0:1	260:295	-0.05829	0.000796109872455212	0.44330504892178	0.505813246222681
Occupational_pollution	ARG74	Neis_high	557	0:1	280:277	-0.08668	0.00196852113243915	1.10141655817776	0.294418892962056
Occupational_pollution	ARG74	Neis_low	555	0:1	260:295	0.10968	0.00219763552427906	1.2224861424611	0.269361133544373
Occupational_pollution	ARG75	Neis_high	557	0:1	280:277	0.01716	5.03960635304113e-05	0.028404366873845	0.866223961940178
Occupational_pollution	ARG75	Neis_low	555	0:1	260:295	0.08068	0.00186162072112069	1.05291794685805	0.305291223121656
Occupational_pollution	ARG76	Neis_high	557	0:1	280:277	0.09099	0.00189857558984546	1.08083050808269	0.298971149419774
Occupational_pollution	ARG76	Neis_low	555	0:1	260:295	-0.13763	0.00383605175633935	2.32864377360471	0.127592585944452
Occupational_pollution	ARG77	Neis_high	557	0:1	280:277	0.00627	2.64607875289317e-05	0.0146133255981817	0.903826047781536
Occupational_pollution	ARG77	Neis_low	555	0:1	260:295	-0.02489	8.25398433259173e-05	0.0455473747311252	0.831080512192
Occupational_pollution	ARG78	Neis_high	557	0:1	280:277	0.05335	0.000588513235184718	0.370288604247432	0.543099594767456
Occupational_pollution	ARG78	Neis_low	555	0:1	260:295	-0.08795	0.00172342038099955	1.00785256132126	0.315863363335696
Occupational_pollution	ARG79	Neis_high	557	0:1	280:277	0.06016	0.000719090389836117	0.401597059463665	0.526530509106682
Occupational_pollution	ARG79	Neis_low	555	0:1	260:295	-0.04251	0.000474250247007927	0.266416237364551	0.605955330849733
Occupational_pollution	ARG80	Neis_high	557	0:1	280:277	-0.11333	0.00212189921009085	1.18598089260277	0.276621312904005
Occupational_pollution	ARG80	Neis_low	555	0:1	260:295	0.05399	0.000834034271355116	0.464009553977454	0.496045364307228
Occupational_pollution	ARG81	Neis_high	557	0:1	280:277	-0.04699	0.000452534274588284	0.250210109024654	0.617128346480995
Occupational_pollution	ARG81	Neis_low	555	0:1	260:295	-0.10006	0.00220217905927836	1.2165726556123	0.270521117878866
Occupational_pollution	ARG82	Neis_high	557	0:1	280:277	0.07138	0.000834746564946556	0.470048586372606	0.493255271612973
Occupational_pollution	ARG82	Neis_low	555	0:1	260:295	0.00547	8.60522547461301e-06	0.00473306982941413	0.945176193037794
Occupational_pollution	ARG83	Neis_high	557	0:1	280:277	0.0303	0.00163215423109006	0.900676189981692	0.343019561388019
Occupational_pollution	ARG83	Neis_low	555	0:1	260:295	-0.0034	1.38862886284348e-06	0.000766566405892017	0.977921978575002
Occupational_pollution	ARG84	Neis_high	557	0:1	280:277	-0.00437	2.68534911705698e-06	0.00150260963139482	0.969093081556262
Occupational_pollution	ARG84	Neis_low	555	0:1	260:295	0	0.000707185735201565	0.940281038224531	0.332635709020849
Occupational_pollution	ARG85	Neis_high	557	0:1	280:277	-0.10618	0.00273752088424574	1.52351636275059	0.217618144620039
Occupational_pollution	ARG85	Neis_low	555	0:1	260:295	0.09488	0.00172745389946605	0.95930367005246	0.327796946953576
Occupational_pollution	ARG86	Neis_high	557	0:1	280:277	0	0.000115952013362564	0.0758972988444217	0.783040277829007
Occupational_pollution	ARG86	Neis_low	555	0:1	260:295	-0.1196	0.00292478449500398	1.6124624416616	0.204687910541692
Occupational_pollution	ARG87	Neis_high	557	0:1	280:277	-0.03398	0.000222847419916702	0.123758980345877	0.725128277786207
Occupational_pollution	ARG87	Neis_low	555	0:1	260:295	0.09858	0.0023341603997007	1.30614062818323	0.253596401436699
Occupational_pollution	ARG88	Neis_high	557	0:1	280:277	0.07052	0.000971432672388493	0.542770129306354	0.461602809529033
Occupational_pollution	ARG88	Neis_low	555	0:1	260:295	0.0393	0.000356225729917316	0.19970510200018	0.655136513536575
Occupational_pollution	ARG89	Neis_high	557	0:1	280:277	0.05676	0.000387217123428615	0.214371376525206	0.643546671876841
Occupational_pollution	ARG89	Neis_low	555	0:1	260:295	0.03858	0.000971195200406441	0.533049983408377	0.465641100261525
Occupational_pollution	ARG90	Neis_high	557	0:1	280:277	0.01841	0.000880654236885096	0.487137908641876	0.485503381264173
Occupational_pollution	ARG90	Neis_low	555	0:1	260:295	-0.11657	0.00160953757242115	0.908478637681884	0.340940937603319
Occupational_pollution	ARG91	Neis_high	557	0:1	280:277	0.06566	0.000985056415909099	0.545905000831437	0.460312662461198
Occupational_pollution	ARG91	Neis_low	555	0:1	260:295	-0.12538	0.00315242479851479	1.73454734354791	0.188384680713556
Occupational_pollution	ARG92	Neis_high	557	0:1	280:277	0	-3.97161964540982e-05	0.0758972988443465	0.783040277829112
Occupational_pollution	ARG92	Neis_low	555	0:1	260:295	-0.01762	3.53148591913516e-05	0.0197012008756783	0.888426655760231
Occupational_pollution	ARG93	Neis_high	557	0:1	280:277	0	-3.97161964540982e-05	0.0758972988443465	0.783040277829112
Occupational_pollution	ARG93	Neis_low	555	0:1	260:295	0.11696	0.00155421833510048	0.861423597910937	0.35375147299792
Occupational_pollution	ARG94	Neis_high	557	0:1	280:277	0.03953	0.000387661379781233	0.215133648851502	0.642957633213668
Occupational_pollution	ARG94	Neis_low	555	0:1	260:295	-0.10543	0.00210138660858448	1.16000201199399	0.281941628406382
Occupational_pollution	ARG95	Neis_high	557	0:1	280:277	-0.00306	1.23715233247817e-05	0.00686062229001377	0.934017911053825
Occupational_pollution	ARG95	Neis_low	555	0:1	260:295	-0.00907	1.01402889686013e-05	0.00561322265580148	0.940304706971291
Occupational_pollution	ARG96	Neis_high	557	0:1	280:277	-0.07205	0.000955742068794259	0.531537927528904	0.466273039582851
Occupational_pollution	ARG96	Neis_low	555	0:1	260:295	-0.11453	0.00322942914339053	1.80543799796197	0.179615602406229
Occupational_pollution	ARG97	Neis_high	557	0:1	280:277	-0.01367	2.52995500062674e-05	0.0140053082175877	0.905838520468025
Occupational_pollution	ARG97	Neis_low	555	0:1	260:295	-0.03104	0.000410197848736322	0.226962733861117	0.633976053937408
Occupational_pollution	ARG98	Neis_high	557	0:1	280:277	0.04785	0.000796793817280959	0.440976289859153	0.506931422824266
Occupational_pollution	ARG98	Neis_low	555	0:1	260:295	0.02587	0.000106252534713427	0.0585953063903932	0.808821108105939
Occupational_pollution	ARG99	Neis_high	557	0:1	280:277	0.07228	0.000758875348898111	0.423206561255092	0.515614500286256
Occupational_pollution	ARG99	Neis_low	555	0:1	260:295	0.07853	0.00221029340994388	1.22472518896885	0.268923549399191
Occupational_pollution	ARG100	Neis_high	557	0:1	280:277	0.04775	0.000859069748889763	0.475738772448039	0.49065134835952
Occupational_pollution	ARG100	Neis_low	555	0:1	260:295	-0.00218	7.33161899139217e-07	0.000402948883533241	0.983992017413425
Occupational_pollution	ARG101	Neis_high	557	0:1	280:277	-0.1544	0.0033056127783727	1.82951621294361	0.176743551381587
Occupational_pollution	ARG101	Neis_low	555	0:1	260:295	-0.00709	2.01319036925527e-05	0.0110737756337899	0.916230430184186
Occupational_pollution	ARG102	Neis_high	557	0:1	280:277	-0.0064	1.72451087292139e-05	0.00951935597825364	0.922311720265995
Occupational_pollution	ARG102	Neis_low	555	0:1	260:295	0.07487	0.000833345525135452	0.463244636542693	0.496400524154733
Occupational_pollution	ARG103	Neis_high	557	0:1	280:277	-0.22812	0.00556610312909831	3.11111092596955	0.0783180822444212
Occupational_pollution	ARG103	Neis_low	555	0:1	260:295	-0.03861	0.00239120928720377	1.32839421653705	0.249596370336193
Occupational_pollution	ARG104	Neis_high	557	0:1	280:277	-0.05402	0.00590165004128808	3.29626271203638	0.0699851070148065
Occupational_pollution	ARG104	Neis_low	555	0:1	260:295	-0.06298	0.000473911307322893	0.261695277084092	0.609165059376539
Occupational_pollution	ARG105	Neis_high	557	0:1	280:277	0.14299	0.00457414666237382	2.54100373009901	0.111501868808407
Occupational_pollution	ARG105	Neis_low	555	0:1	260:295	0.14081	0.00481298844335469	2.67249150496034	0.102673506990865
Occupational_pollution	ARG106	Neis_high	557	0:1	280:277	-0.10476	0.00290179961477785	1.60510928734326	0.20571980639125
Occupational_pollution	ARG106	Neis_low	555	0:1	260:295	0.08661	0.00136221777196573	0.749134351862406	0.387131272206074
Occupational_pollution	ARG107	Neis_high	557	0:1	280:277	-0.12999	0.00168059216337856	0.929953196636691	0.335301214781959
Occupational_pollution	ARG107	Neis_low	555	0:1	260:295	0	NA	NA	NA
Occupational_pollution	ARG108	Neis_high	557	0:1	280:277	0	3.46709106232024e-05	0.0758972988443811	0.783040277829064
Occupational_pollution	ARG108	Neis_low	555	0:1	260:295	-0.12019	0.00164266186077833	0.911067318348042	0.340254547758018
Occupational_pollution	ARG109	Neis_high	557	0:1	280:277	0.02943	0.000417104751261721	0.232258155628457	0.630047235329324
Occupational_pollution	ARG109	Neis_low	555	0:1	260:295	0.05061	0.000366019108787993	0.202652164656329	0.652767567499768
Occupational_pollution	ARG110	Neis_high	557	0:1	280:277	-0.12886	0.00297250487289711	1.69873668918932	0.1930015908191
Occupational_pollution	ARG110	Neis_low	555	0:1	260:295	-0.01655	7.01776390875444e-05	0.0405866435236267	0.8404130789295
Occupational_pollution	ARG111	Neis_high	557	0:1	280:277	-0.08995	0.00183023051126624	1.05416276920802	0.305004114652344
Occupational_pollution	ARG111	Neis_low	555	0:1	260:295	0.0632	0.000830850564332387	0.482435693673035	0.487617098698789
Occupational_pollution	ARG112	Neis_high	557	0:1	280:277	-0.00494	4.79544201074239e-06	0.00271858409615177	0.95843614156379
Occupational_pollution	ARG112	Neis_low	555	0:1	260:295	0.01247	3.99423084708958e-05	0.0232032412153235	0.878986113194596
Occupational_pollution	ARG113	Neis_high	557	0:1	280:277	-0.07901	0.00129165965758721	0.739796565002079	0.390102865905009
Occupational_pollution	ARG113	Neis_low	555	0:1	260:295	-0.11247	0.00298706681875978	1.663993823547	0.197612026984318
Occupational_pollution	ARG114	Neis_high	557	0:1	280:277	0.03897	0.000255053549049752	0.141397632639046	0.707041303324936
Occupational_pollution	ARG114	Neis_low	555	0:1	260:295	0.00266	1.97887909309316e-06	0.00109460684251231	0.973619042549425
Occupational_pollution	ARG115	Neis_high	557	0:1	280:277	-0.20073	0.00800603618852065	4.80019721645891	0.0288776217688779
Occupational_pollution	ARG115	Neis_low	555	0:1	260:295	-0.01156	3.08592451570763e-05	0.01768240310371	0.894262078337548
Occupational_pollution	ARG116	Neis_high	557	0:1	280:277	0.0933	0.00194489651018772	1.11031608284827	0.292478467387526
Occupational_pollution	ARG116	Neis_low	555	0:1	260:295	0.00802	1.31466603361594e-05	0.00732750104743062	0.931815180483304
Occupational_pollution	ARG117	Neis_high	557	0:1	280:277	0.12696	0.00266632971315103	1.49622985447042	0.221779069813445
Occupational_pollution	ARG117	Neis_low	555	0:1	260:295	-0.04669	0.000662215933386279	0.371590135587353	0.542392827589302
Occupational_pollution	ARG118	Neis_high	557	0:1	280:277	-0.00509	3.05973222087651e-06	0.00168567951265202	0.967265413911099
Occupational_pollution	ARG118	Neis_low	555	0:1	260:295	0.04322	0.00134966810775014	0.744557121143998	0.38858451179008
Occupational_pollution	ARG119	Neis_high	557	0:1	280:277	-0.05513	0.000622667961901861	0.348507464648254	0.555203040278949
Occupational_pollution	ARG119	Neis_low	555	0:1	260:295	0.07787	0.00133441804491204	0.738418502003867	0.390545763139849
Occupational_pollution	ARG120	Neis_high	557	0:1	280:277	0.03161	0.000255643704684401	0.143540616759414	0.704933237167357
