phenotype	taxon	group	Nsamples	levels	levels_SampleSize	effect.size	R2	F.stat	Pvalue
Occupational_pollution	M00114	Neis_high	557	0:1	280:277	66.49721	0.000714177246674587	0.415971871636363	0.519224278394864
Occupational_pollution	M00114	Neis_low	555	0:1	260:295	-77.78707	0.000886091528123162	0.50559783775852	0.477354948953787
Occupational_pollution	M00267	Neis_high	557	0:1	280:277	-31.53935	7.12993460851852e-05	0.0451882176652174	0.831737505768491
Occupational_pollution	M00267	Neis_low	555	0:1	260:295	32.00356	8.04723158439186e-05	0.0490539698422558	0.824800648111179
Occupational_pollution	M00209	Neis_high	557	0:1	280:277	171.82703	0.00162616688769684	0.914421848896945	0.339366310411485
Occupational_pollution	M00209	Neis_low	555	0:1	260:295	53.99376	0.000177646265195969	0.0980634270354258	0.754285893059434
Occupational_pollution	M00104	Neis_high	557	0:1	280:277	-2.01992	2.30181969848586e-06	0.00139366166309085	0.97023408771564
Occupational_pollution	M00104	Neis_low	555	0:1	260:295	-39.13661	0.00103174427223384	0.588194879760621	0.443450091508658
Occupational_pollution	M00159	Neis_high	557	0:1	280:277	137.52804	0.00105699924097899	0.600927877518123	0.43855920067725
Occupational_pollution	M00159	Neis_low	555	0:1	260:295	262.26207	0.00415012397669523	2.33392013249335	0.127162881945164
Occupational_pollution	M00336	Neis_high	557	0:1	280:277	-174.53542	0.00169913054363224	0.95512991315836	0.328848966816099
Occupational_pollution	M00336	Neis_low	555	0:1	260:295	-386.49628	0.0112315461739717	6.26293406873934	0.0126206946705627
Occupational_pollution	M00060	Neis_high	557	0:1	280:277	-56.76408	0.000200447384461802	0.121771828863911	0.727254969356864
Occupational_pollution	M00060	Neis_low	555	0:1	260:295	-370.82338	0.00884139404222666	5.09351278798	0.0244107077727884
Occupational_pollution	M00526	Neis_high	557	0:1	280:277	107.52038	0.000899064143530498	0.533734266130118	0.465353902300879
Occupational_pollution	M00526	Neis_low	555	0:1	260:295	-88.45158	0.00062491112938794	0.351165451883877	0.553699923007284
Occupational_pollution	M00306	Neis_high	557	0:1	280:277	-223.47302	0.0063643454674151	3.74524079794723	0.0534731858641815
Occupational_pollution	M00306	Neis_low	555	0:1	260:295	7.69386	8.10455761081699e-06	0.00450317263779151	0.946522180289797
Occupational_pollution	M00007	Neis_high	557	0:1	280:277	-203.89697	0.00269126322465011	1.57157513759468	0.210513943111913
Occupational_pollution	M00007	Neis_low	555	0:1	260:295	-39.9282	0.000110557570346101	0.064350792292785	0.799842642453566
Occupational_pollution	M00235	Neis_high	557	0:1	280:277	9.58732	6.77978709279214e-06	0.00472284399838207	0.945235263085712
Occupational_pollution	M00235	Neis_low	555	0:1	260:295	-159.91246	0.00199511267828402	1.23057228192297	0.267785017582623
Occupational_pollution	M00320	Neis_high	557	0:1	280:277	33.94242	3.92186745431372e-05	0.0227727237938613	0.880105231376484
Occupational_pollution	M00320	Neis_low	555	0:1	260:295	-311.94883	0.00480851945969259	2.75024620975146	0.0978148348185847
Occupational_pollution	M00179	Neis_high	557	0:1	280:277	-9.54675	9.27454597897392e-06	0.00555877517550356	0.940594290829616
Occupational_pollution	M00179	Neis_low	555	0:1	260:295	92.87363	0.000935381160870517	0.540966332613726	0.462348921900853
Occupational_pollution	M00053	Neis_high	557	0:1	280:277	-151.27485	0.00144566635608086	0.837881901587649	0.36040659192037
Occupational_pollution	M00053	Neis_low	555	0:1	260:295	15.62742	1.61198213404837e-05	0.00920416691748796	0.923604802452381
Occupational_pollution	M00332	Neis_high	557	0:1	280:277	-116.03842	0.00138162153133994	0.878583767067909	0.349003527460385
Occupational_pollution	M00332	Neis_low	555	0:1	260:295	-97.66608	0.00105211746132004	0.634702786807825	0.425982439466394
Occupational_pollution	M00593	Neis_high	557	0:1	280:277	13.31938	2.24623102593816e-05	0.0126169172158803	0.910606886523942
Occupational_pollution	M00593	Neis_low	555	0:1	260:295	30.08213	0.000175801639473963	0.0988170100300221	0.753374211451748
Occupational_pollution	M00093	Neis_high	557	0:1	280:277	57.35151	0.00021664242469123	0.128559656643219	0.720068473930753
Occupational_pollution	M00093	Neis_low	555	0:1	260:295	-95.34116	0.000635585765897173	0.355231353847113	0.551414067444914
Occupational_pollution	M00215	Neis_high	557	0:1	280:277	-177.63096	0.000914915146986162	0.545410033183227	0.460515983754832
Occupational_pollution	M00215	Neis_low	555	0:1	260:295	43.72387	6.20366359576144e-05	0.0355943899305994	0.850425808141815
Occupational_pollution	M00603	Neis_high	557	0:1	280:277	403.81059	0.00684392520668136	3.9463213695969	0.0474724749138796
Occupational_pollution	M00603	Neis_low	555	0:1	260:295	489.30584	0.0111283383687305	6.39433181348751	0.0117296150182284
Occupational_pollution	M00362	Neis_high	557	0:1	280:277	41.96759	0.000258619274309868	0.150579713626974	0.698132944803078
Occupational_pollution	M00362	Neis_low	555	0:1	260:295	-94.96086	0.00122618941353022	0.711453393923189	0.399331788939641
Occupational_pollution	M00198	Neis_high	557	0:1	280:277	-65.66787	0.000498094608311066	0.287081487629299	0.592314669119266
Occupational_pollution	M00198	Neis_low	555	0:1	260:295	-60.85683	0.00057953997686511	0.319565195798756	0.572101695885352
Occupational_pollution	M00157	Neis_high	557	0:1	280:277	-174.84559	0.00317020287361643	1.90374920150495	0.168222988202583
Occupational_pollution	M00157	Neis_low	555	0:1	260:295	133.28835	0.00180847311950416	1.05559986735142	0.3046766757488
Occupational_pollution	M00161	Neis_high	557	0:1	280:277	-23.49801	0.000138089290176086	0.0814350508985257	0.775470033683143
Occupational_pollution	M00161	Neis_low	555	0:1	260:295	-10.05174	2.82485142174896e-05	0.0162715764401612	0.898544168520388
Occupational_pollution	M00140	Neis_high	557	0:1	280:277	-105.96253	0.000461856084545617	0.275012104307778	0.600201696101025
Occupational_pollution	M00140	Neis_low	555	0:1	260:295	133.96673	0.000744512993944672	0.427917968620258	0.513288273534169
